recording id,label id,label name
9c49ef95-12cc-4430-b0cd-31ee51371643,52777816-c06d-427d-83ba-58fa50018c4d,tsst
9c49ef95-12cc-4430-b0cd-31ee51371643,cbf2357b-9fa0-443d-bf8a-accb09dcd333,parent
9c49ef95-12cc-4430-b0cd-31ee51371643,acae88f0-1198-4f82-a881-890403d88dcb,T1
