recording id,timestamp [ns],name,type
fc2b606d-82bb-4972-a75c-b3c0359a2f9a,1719850557974000000,recording.begin,recording
fc2b606d-82bb-4972-a75c-b3c0359a2f9a,1719850760245914058,pprep.start,cloud
fc2b606d-82bb-4972-a75c-b3c0359a2f9a,1719850877048026875,pprep.end,cloud
fc2b606d-82bb-4972-a75c-b3c0359a2f9a,1719850881115359957,pspeech.start,cloud
fc2b606d-82bb-4972-a75c-b3c0359a2f9a,1719850997895839333,pspeech.end,cloud
fc2b606d-82bb-4972-a75c-b3c0359a2f9a,1719851083727675457,cprep.start,cloud
fc2b606d-82bb-4972-a75c-b3c0359a2f9a,1719851200413591623,cprep.end,cloud
fc2b606d-82bb-4972-a75c-b3c0359a2f9a,1719851204097928167,cspeech.start,cloud
fc2b606d-82bb-4972-a75c-b3c0359a2f9a,1719851320908830416,cspeech.end,cloud
fc2b606d-82bb-4972-a75c-b3c0359a2f9a,1719851399709000000,recording.end,recording
