recording id,timestamp [ns],name,type
03accb30-8fda-4575-96f8-10ca175d5bd9,1721679222771000000,recording.begin,recording
03accb30-8fda-4575-96f8-10ca175d5bd9,1721679495124649275,pprep.start,cloud
03accb30-8fda-4575-96f8-10ca175d5bd9,1721679612004277083,pprep.end,cloud
03accb30-8fda-4575-96f8-10ca175d5bd9,1721679624628596790,pspeech.start,cloud
03accb30-8fda-4575-96f8-10ca175d5bd9,1721679741344394792,pspeech.end,cloud
03accb30-8fda-4575-96f8-10ca175d5bd9,1721679825635302874,cprep.start,cloud
03accb30-8fda-4575-96f8-10ca175d5bd9,1721679944082533708,cprep.end,cloud
03accb30-8fda-4575-96f8-10ca175d5bd9,1721679947525123831,cspeech.start,cloud
03accb30-8fda-4575-96f8-10ca175d5bd9,1721680064417282166,cspeech.end,cloud
03accb30-8fda-4575-96f8-10ca175d5bd9,1721680206618000000,recording.end,recording
