recording id,timestamp [ns],name,type
bc7bac2f-07b7-4b64-a32d-e27a44829171,1648752106076000000,recording.begin,recording
bc7bac2f-07b7-4b64-a32d-e27a44829171,1648752434061000000,pprep.start,cloud
bc7bac2f-07b7-4b64-a32d-e27a44829171,1648752554386000000,pprep.end,cloud
bc7bac2f-07b7-4b64-a32d-e27a44829171,1648752555552000000,pspeech.start,cloud
bc7bac2f-07b7-4b64-a32d-e27a44829171,1648752678511000000,pspeech.end,cloud
bc7bac2f-07b7-4b64-a32d-e27a44829171,1648752797213000000,cprep.start,cloud
bc7bac2f-07b7-4b64-a32d-e27a44829171,1648752920671000000,cprep.end,cloud
bc7bac2f-07b7-4b64-a32d-e27a44829171,1648752922347000000,cspeech.start,cloud
bc7bac2f-07b7-4b64-a32d-e27a44829171,1648753044904000000,cspeech.end,cloud
bc7bac2f-07b7-4b64-a32d-e27a44829171,1648753206782000000,recording.end,recording
