recording id,timestamp [ns],name,type
42b312ac-f6ab-4982-8320-05b73ebd129e,1645819451882000000,recording.begin,recording
42b312ac-f6ab-4982-8320-05b73ebd129e,1645820182907000000,pprep.start,cloud
42b312ac-f6ab-4982-8320-05b73ebd129e,1645820340297000000,pprep.end,cloud
42b312ac-f6ab-4982-8320-05b73ebd129e,1645820342117000000,pspeech.start,cloud
42b312ac-f6ab-4982-8320-05b73ebd129e,1645820469097000000,pspeech.end,cloud
42b312ac-f6ab-4982-8320-05b73ebd129e,1645820749287000000,cprep.start,cloud
42b312ac-f6ab-4982-8320-05b73ebd129e,1645820891437000000,cprep.end,cloud
42b312ac-f6ab-4982-8320-05b73ebd129e,1645820892998000000,cspeech.start,cloud
42b312ac-f6ab-4982-8320-05b73ebd129e,1645821025607000000,cspeech.end,cloud
42b312ac-f6ab-4982-8320-05b73ebd129e,1645821137878000000,recording.end,recording
