blink id,start timestamp [ns],end timestamp [ns],duration [ms]
1,1658678895144716323,1658678895605090323,460
2,1658678902836676323,1658678903192657323,355
3,1658678903532669323,1658678904068667323,535
4,1658678906836643323,1658678907232662323,396
5,1658678907840648323,1658678908196667323,356
6,1658678912684623323,1658678912956662323,272
7,1658678914980666323,1658678915372690323,392
8,1658678917352636323,1658678917668671323,316
9,1658678918332677323,1658678918840661323,507
10,1658678919844691323,1658678920364706323,520
11,1658678923220642323,1658678923500649323,280
12,1658678923504648323,1658678923808693323,304
13,1658678931964664323,1658678932284667323,320
14,1658678932816732323,1658678933176648323,359
15,1658678936288670323,1658678936680644323,391
16,1658678946236693323,1658678946628648323,391
17,1658678946940695323,1658678947304635323,363
18,1658678950680653323,1658678950900652323,219
19,1658678951928727323,1658678952176739323,248
20,1658678952180816323,1658678952312744323,131
21,1658678957968770323,1658678958492666323,523
22,1658678958596648323,1658678959084638323,487
23,1658678961260677323,1658678961720654323,459
24,1658678962100659323,1658678962324630323,223
25,1658678965348637323,1658678965800661323,452
26,1658678966004649323,1658678966476651323,472
27,1658678966660655323,1658678967112637323,451
28,1658678976500671323,1658678976948657323,447
29,1658678992616652323,1658678993213417323,596
30,1658678993888640323,1658678994088640323,200
31,1658678996180637323,1658678996669063323,488
32,1658678997496699323,1658678997736644323,239
33,1658679002908684323,1658679003428648323,519
34,1658679005496673323,1658679005868624323,371
35,1658679006428706323,1658679006852653323,423
36,1658679009600670323,1658679009972671323,372
37,1658679009976679323,1658679010296730323,320
38,1658679012972679323,1658679013556729323,584
39,1658679021220742323,1658679021684653323,463
40,1658679024240654323,1658679024716661323,476
41,1658679035360642323,1658679035860739323,500
42,1658679039680707323,1658679040176700323,495
43,1658679044028675323,1658679044268680323,240
44,1658679045144688323,1658679045500636323,355
45,1658679049088722323,1658679049452648323,363
46,1658679052752680323,1658679053188661323,435
47,1658679054720678323,1658679055076668323,355
48,1658679055256689323,1658679055796686323,539
49,1658679058928697323,1658679059436652323,507
50,1658679063232819323,1658679063708672323,475
51,1658679069784638323,1658679070036662323,252
52,1658679070040675323,1658679070352656323,311
53,1658679070356635323,1658679070780707323,424
54,1658679074156660323,1658679074408692323,252
55,1658679082176653323,1658679082504647323,327
56,1658679085376635323,1658679085832659323,456
57,1658679090952734323,1658679091856678323,903
58,1658679094216706323,1658679094684643323,467
59,1658679095820645323,1658679096280707323,460
60,1658679098008648323,1658679098416669323,408
61,1658679098424668323,1658679099044721323,620
62,1658679100496758323,1658679100980671323,483
63,1658679102980687323,1658679103400751323,420
64,1658679105968665323,1658679106452694323,484
65,1658679106472661323,1658679106988643323,515
66,1658679109568648323,1658679109848717323,280
67,1658679113284709323,1658679113772657323,487
68,1658679115792667323,1658679116392646323,599
69,1658679117268674323,1658679117568714323,300
70,1658679120848642323,1658679121256659323,408
71,1658679121264663323,1658679122140758323,876
72,1658679128804741323,1658679129372642323,567
73,1658679136764689323,1658679137244637323,479
74,1658679145312665323,1658679145656644323,343
75,1658679145660709323,1658679146276659323,615
76,1658679150272671323,1658679150680654323,407
77,1658679150688705323,1658679151356652323,667
78,1658679152784630323,1658679153240668323,456
79,1658679157344639323,1658679157640760323,296
80,1658679159116655323,1658679159544678323,428
81,1658679160504672323,1658679161156639323,651
82,1658679162916658323,1658679163376664323,460
83,1658679163448654323,1658679163616678323,168
84,1658679167768752323,1658679168200670323,431
85,1658679188068680323,1658679188652665323,583
86,1658679189176692323,1658679189696660323,519
87,1658679198368829323,1658679198724672323,355
88,1658679201808695323,1658679202200676323,391
89,1658679217036660323,1658679217484649323,447
90,1658679219756627323,1658679220236793323,480
91,1658679220724775323,1658679221240787323,516
92,1658679222528733323,1658679222736691323,207
93,1658679223500645323,1658679223968670323,468
94,1658679225072679323,1658679225544657323,471
95,1658679226340635323,1658679226676648323,336
96,1658679227968632323,1658679228396717323,428
97,1658679230244704323,1658679230672803323,428
98,1658679231924661323,1658679232484645323,559
99,1658679233660633323,1658679234084657323,424
100,1658679234456699323,1658679234964886323,508
101,1658679235172669323,1658679235648627323,475
102,1658679237964681323,1658679238324635323,359
103,1658679239560713323,1658679239864699323,303
104,1658679241480711323,1658679241936649323,455
105,1658679247284696323,1658679247732659323,447
106,1658679247884686323,1658679248208653323,323
107,1658679249036735323,1658679249268678323,231
108,1658679250164637323,1658679250612788323,448
109,1658679251204665323,1658679251648778323,444
110,1658679251904679323,1658679252368659323,463
111,1658679253624662323,1658679254064662323,440
112,1658679255760654323,1658679256240676323,480
113,1658679257504705323,1658679257796647323,291
114,1658679260144650323,1658679260688652323,544
115,1658679261284639323,1658679262092635323,807
116,1658679262320631323,1658679262796660323,476
117,1658679265036660323,1658679265444660323,408
118,1658679265452676323,1658679265728653323,275
119,1658679265732671323,1658679266240675323,508
120,1658679268004665323,1658679268380651323,375
121,1658679269772638323,1658679270228683323,456
122,1658679270596653323,1658679270996649323,399
123,1658679271244641323,1658679271788652323,544
124,1658679273976656323,1658679274728660323,752
125,1658679274752641323,1658679275188637323,435
126,1658679276696631323,1658679277060670323,364
127,1658679277064750323,1658679277348690323,283
128,1658679277352707323,1658679277828642323,475
129,1658679278312659323,1658679278880663323,568
130,1658679279924724323,1658679280356646323,431
131,1658679280424648323,1658679280912704323,488
132,1658679281260699323,1658679281772648323,511
133,1658679283004686323,1658679283464635323,459
134,1658679285180677323,1658679285616665323,435
135,1658679286868648323,1658679287388698323,520
136,1658679288700632323,1658679289132770323,432
137,1658679290520715323,1658679290912654323,391
138,1658679291320689323,1658679291792648323,471
139,1658679291924629323,1658679292416661323,492
140,1658679293432703323,1658679293936676323,503
141,1658679294944689323,1658679295440691323,496
142,1658679295736665323,1658679296292671323,556
143,1658679298980681323,1658679299436711323,456
144,1658679299620688323,1658679300200631323,579
145,1658679300428652323,1658679300896910323,468
146,1658679300904655323,1658679301464666323,560
147,1658679304032705323,1658679304436655323,403
148,1658679305224682323,1658679305852639323,627
149,1658679306480641323,1658679306940664323,460
150,1658679308352634323,1658679308832840323,480
151,1658679310900670323,1658679311344643323,443
152,1658679316532669323,1658679316948631323,415
153,1658679317252634323,1658679317724639323,472
154,1658679318872645323,1658679319356682323,484
155,1658679321120772323,1658679321604833323,484
156,1658679323576669323,1658679323924655323,347
157,1658679325124708323,1658679325568699323,443
158,1658679326532643323,1658679327040630323,507
159,1658679328272772323,1658679328728650323,455
160,1658679328860659323,1658679329208665323,348
161,1658679329212635323,1658679329600667323,388
162,1658679331240657323,1658679331664652323,423
163,1658679334164656323,1658679334376764323,212
164,1658679337220665323,1658679337916636323,695
165,1658679339668648323,1658679340200829323,532
166,1658679340544709323,1658679340964659323,419
167,1658679346476680323,1658679346708672323,231
168,1658679346712730323,1658679346992714323,279
169,1658679354348648323,1658679354832633323,483
170,1658679356296656323,1658679356728669323,432
171,1658679366484656323,1658679367008632323,523
172,1658679370952632323,1658679371400693323,448
173,1658679374840668323,1658679375368736323,528
174,1658679377784659323,1658679377984668323,200
175,1658679378388645323,1658679378944648323,556
176,1658679384080639323,1658679384556701323,476
177,1658679386956666323,1658679387444683323,488
178,1658679392756710323,1658679393008662323,251
179,1658679394292699323,1658679394804700323,512
180,1658679396456930323,1658679396888762323,431
181,1658679396892718323,1658679397372671323,479
182,1658679400912678323,1658679401388640323,475
183,1658679405548664323,1658679406020818323,472
184,1658679406760857323,1658679407436681323,675
185,1658679412692689323,1658679413032636323,339
186,1658679414664630323,1658679415080649323,416
187,1658679417664700323,1658679417956740323,292
188,1658679419080674323,1658679419648812323,568
189,1658679424132628323,1658679424488675323,356
190,1658679424492693323,1658679425020651323,527
191,1658679425496724323,1658679425964672323,467
192,1658679427052673323,1658679427368666323,315
193,1658679432564707323,1658679433084651323,519
194,1658679433916667323,1658679434104667323,188
195,1658679438332655323,1658679438800656323,468
196,1658679442000687323,1658679442480642323,479
197,1658679447840764323,1658679448120674323,279
198,1658679451820682323,1658679452464657323,643
199,1658679452672651323,1658679453124637323,451
200,1658679466208673323,1658679466520662323,311
201,1658679466704726323,1658679467244664323,539
202,1658679468840644323,1658679469392632323,551
203,1658679479216680323,1658679479692678323,475
204,1658679485108675323,1658679485584673323,475
205,1658679487344675323,1658679487896660323,551
206,1658679494580751323,1658679494896638323,315
207,1658679499720713323,1658679500256645323,535
208,1658679500912644323,1658679501452648323,540
209,1658679502516653323,1658679503112650323,595
210,1658679515012692323,1658679515416684323,403
211,1658679515748654323,1658679516344650323,595
212,1658679516468639323,1658679517128822323,660
213,1658679517416820323,1658679517924630323,507
214,1658679524612652323,1658679525148663323,536
215,1658679525532751323,1658679525792646323,259
216,1658679537704639323,1658679538212648323,508
217,1658679541776733323,1658679542280664323,503
218,1658679543016678323,1658679543284637323,267
219,1658679543936651323,1658679544424684323,488
220,1658679552756646323,1658679553192695323,436
221,1658679560932707323,1658679561656679323,723
222,1658679565656654323,1658679566108671323,452
223,1658679567496630323,1658679567920700323,424
224,1658679568748663323,1658679569208664323,460
225,1658679575540740323,1658679576032693323,491
226,1658679579376646323,1658679579864644323,487
