blink id,start timestamp [ns],end timestamp [ns],duration [ms]
1,1679070132003567017,1679070132115557017,111
2,1679070132123568017,1679070132431556017,307
3,1679070140859557017,1679070141227575017,368
4,1679070144799584017,1679070145083822017,284
5,1679070145175543017,1679070145555535017,379
6,1679070147455525017,1679070147651567017,196
7,1679070148331572017,1679070148599569017,267
8,1679070153947510017,1679070154099666017,152
9,1679070156107539017,1679070156635515017,527
10,1679070156867618017,1679070157163554017,295
11,1679070157167618017,1679070157527519017,359
12,1679070159627535017,1679070159807735017,180
13,1679070167207624017,1679070167587619017,379
14,1679070178571532017,1679070178955570017,384
15,1679070180687520017,1679070180955578017,268
16,1679070193275652017,1679070193651596017,375
17,1679070200487554017,1679070200859517017,371
18,1679070206107553017,1679070206407558017,300
19,1679070208995647017,1679070209191543017,195
20,1679070209287571017,1679070209587577017,300
21,1679070209631531017,1679070210039552017,408
22,1679070211843545017,1679070212235507017,391
23,1679070220927582017,1679070221239572017,311
24,1679070229731547017,1679070230099559017,368
25,1679070232935528017,1679070233143543017,208
26,1679070233147577017,1679070233415571017,267
27,1679070233423588017,1679070233871541017,447
28,1679070233879547017,1679070234191735017,312
29,1679070234507603017,1679070234887621017,380
30,1679070236003568017,1679070236451546017,447
31,1679070238199517017,1679070238439560017,240
32,1679070240687507017,1679070240927546017,240
33,1679070241003588017,1679070241367551017,363
34,1679070241531534017,1679070242103653017,572
35,1679070247927687017,1679070248315561017,387
36,1679070248795681017,1679070249151582017,355
37,1679070249627540017,1679070249963564017,336
38,1679070252447862017,1679070252695530017,247
39,1679070252963609017,1679070253319514017,355
40,1679070260683674017,1679070261023520017,339
41,1679070261027573017,1679070261323643017,296
42,1679070265939537017,1679070266263534017,323
43,1679070275495508017,1679070275899554017,404
44,1679070287183556017,1679070287387540017,203
45,1679070289911550017,1679070290179535017,267
46,1679070292583552017,1679070292815530017,231
47,1679070294851564017,1679070295179535017,327
48,1679070295423665017,1679070295667548017,243
49,1679070297567557017,1679070297955582017,388
50,1679070299623555017,1679070299879562017,256
