blink id,start timestamp [ns],end timestamp [ns],duration [ms],start timestamp [s],end timestamp [s]
84,1.68185E+18,1.68185E+18,188,663.47757,663.66557
85,1.68185E+18,1.68185E+18,207,663.6936899,663.90163
86,1.68185E+18,1.68185E+18,211,663.9496998,664.16159
87,1.68185E+18,1.68185E+18,271,664.16958,664.44157
88,1.68185E+18,1.68185E+18,207,664.44963,664.65759
89,1.68185E+18,1.68185E+18,244,664.66557,664.90958
90,1.68185E+18,1.68185E+18,239,664.91361,665.1536
91,1.68185E+18,1.68185E+18,251,665.1576599,665.40957
92,1.68185E+18,1.68185E+18,240,665.42557,665.66558
93,1.68185E+18,1.68185E+18,184,667.78958,667.97359
94,1.68185E+18,1.68185E+18,228,671.60157,671.82957
95,1.68185E+18,1.68185E+18,243,681.64158,681.88557
96,1.68185E+18,1.68185E+18,263,689.33759,689.6015598
97,1.68185E+18,1.68185E+18,195,700.2856599,700.48158
98,1.68185E+18,1.68185E+18,131,700.9656499,701.09761
99,1.68185E+18,1.68185E+18,116,701.22559,701.34159
100,1.68185E+18,1.68185E+18,291,702.9376399,703.22959
101,1.68185E+18,1.68185E+18,272,703.23358,703.50558
102,1.68185E+18,1.68185E+18,420,706.7176499,707.1376699
103,1.68185E+18,1.68185E+18,191,709.29359,709.48559
104,1.68185E+18,1.68185E+18,463,718.5336499,718.9976
105,1.68185E+18,1.68185E+18,228,719.5815498,719.80958
106,1.68185E+18,1.68185E+18,268,722.10957,722.37758
107,1.68185E+18,1.68185E+18,243,728.8536599,729.09758
108,1.68185E+18,1.68185E+18,183,757.70959,757.89358
109,1.68185E+18,1.68185E+18,200,844.8575598,845.05757
110,1.68185E+18,1.68185E+18,259,890.58562,890.84561
111,1.68185E+18,1.68185E+18,168,902.50558,902.6736699
112,1.68185E+18,1.68185E+18,215,907.10561,907.32158
113,1.68185E+18,1.68185E+18,279,908.61358,908.89357
114,1.68185E+18,1.68185E+18,223,915.91362,916.13757
115,1.68185E+18,1.68185E+18,340,927.6376,927.9776
116,1.68185E+18,1.68185E+18,128,934.12958,934.2576
117,1.68185E+18,1.68185E+18,575,936.0736,936.64958
118,1.68185E+18,1.68185E+18,187,981.46558,981.65357
119,1.68185E+18,1.68185E+18,352,1008.72164,1009.07366
120,1.68185E+18,1.68185E+18,168,1009.21758,1009.3856
