blink id,start timestamp [ns],end timestamp [ns],duration [ms]
1,1681852111828636413,1681852112160702413,332
2,1681852114848612413,1681852115116598413,267
3,1681852116820586413,1681852117148647413,328
4,1681852120252631413,1681852120524615413,271
5,1681852125120623413,1681852125372647413,252
6,1681852126548570413,1681852126744795413,196
7,1681852126748606413,1681852126888636413,140
8,1681852137000626413,1681852137296621413,295
9,1681852140364593413,1681852140636578413,271
10,1681852152056579413,1681852152372568413,315
11,1681852153992578413,1681852154244575413,251
12,1681852158880637413,1681852159148584413,267
13,1681852186260599413,1681852186380726413,120
14,1681852188336597413,1681852188548674413,212
15,1681852203448582413,1681852203616629413,168
16,1681852203664631413,1681852203912605413,247
17,1681852218812703413,1681852219064587413,251
18,1681852228620581413,1681852228720585413,100
19,1681852228776601413,1681852229004944413,228
20,1681852229012573413,1681852229236574413,224
21,1681852229256646413,1681852229476609413,219
22,1681852229492596413,1681852229716602413,224
23,1681852231588582413,1681852231888597413,300
24,1681852244568620413,1681852244848598413,279
25,1681852251656659413,1681852251916657413,259
26,1681852261652597413,1681852261924586413,271
27,1681852264432569413,1681852264784592413,352
28,1681852268868591413,1681852269200611413,332
29,1681852272924580413,1681852273340604413,416
30,1681852274644621413,1681852274812636413,168
31,1681852275156590413,1681852275496578413,339
32,1681852284632781413,1681852284988608413,355
33,1681852287268654413,1681852287716833413,448
34,1681852287932585413,1681852288232589413,300
35,1681852288740607413,1681852289080679413,340
36,1681852289144612413,1681852289264599413,119
37,1681852289268592413,1681852289396856413,128
38,1681852290648580413,1681852290940602413,292
39,1681852309568606413,1681852309752591413,183
40,1681852316564563413,1681852316760573413,196
41,1681852321160602413,1681852321508565413,347
42,1681852325716766413,1681852325917388413,200
43,1681852334868596413,1681852335076600413,208
44,1681852347500579413,1681852347688604413,188
45,1681852349824583413,1681852350076828413,252
46,1681852352652581413,1681852352896591413,244
47,1681852364892603413,1681852365316598413,423
48,1681852368296697413,1681852368424585413,127
49,1681852378440648413,1681852378552589413,111
50,1681852423744574413,1681852423960649413,216
51,1681852432296594413,1681852432548575413,251
52,1681852442784621413,1681852442940595413,155
53,1681852453080665413,1681852453280571413,199
54,1681852465216574413,1681852465368575413,152
55,1681852483968590413,1681852484104580413,135
56,1681852575652572413,1681852575808606413,156
57,1681852581900601413,1681852582092617413,192
58,1681852591724576413,1681852592100590413,376
59,1681852601864573413,1681852602064593413,200
60,1681852609688574413,1681852609844601413,156
61,1681852611672568413,1681852611912594413,240
62,1681852627984576413,1681852628112708413,128
63,1681852628720571413,1681852628900608413,180
64,1681852633080577413,1681852633528576413,447
65,1681852642040594413,1681852642280604413,240
66,1681852642680586413,1681852642852582413,171
67,1681852642856730413,1681852643052589413,195
68,1681852644272568413,1681852644524576413,252
69,1681852646020580413,1681852646320597413,300
70,1681852646328580413,1681852646600597413,272
71,1681852647764624413,1681852648024597413,259
72,1681852648072577413,1681852648360587413,288
73,1681852648364634413,1681852648988589413,623
74,1681852651792593413,1681852652368593413,576
75,1681852672800583413,1681852673040609413,240
76,1681852684657682413,1681852684912599413,254
77,1681852713864609413,1681852714078595413,213
78,1681852764292593413,1681852764576579413,283
79,1681852768052601413,1681852768272622413,220
80,1681852770404584413,1681852770608641413,204
81,1681852770612610413,1681852770820626413,208
82,1681852770924609413,1681852771128593413,203
83,1681852771164611413,1681852771384580413,219
84,1681852771400571413,1681852771588579413,188
85,1681852771616696413,1681852771824637413,207
86,1681852771872708413,1681852772084592413,211
87,1681852772092586413,1681852772364570413,271
88,1681852772372639413,1681852772580591413,207
89,1681852772588570413,1681852772832586413,244
90,1681852772836613413,1681852773076604413,239
91,1681852773080667413,1681852773332577413,251
92,1681852773348579413,1681852773588586413,240
93,1681852775712589413,1681852775896599413,184
94,1681852779524577413,1681852779752577413,228
95,1681852789564589413,1681852789808572413,243
96,1681852797260597413,1681852797524567413,263
97,1681852808208663413,1681852808404582413,195
98,1681852808888658413,1681852809020610413,131
99,1681852809148592413,1681852809264599413,116
100,1681852810860643413,1681852811152594413,291
101,1681852811156584413,1681852811428589413,272
102,1681852814640650413,1681852815060676413,420
103,1681852817216599413,1681852817408595413,191
104,1681852826456650413,1681852826920604413,463
105,1681852827504556413,1681852827732580413,228
106,1681852830032579413,1681852830300589413,268
107,1681852836776666413,1681852837020588413,243
108,1681852865632599413,1681852865816588413,183
109,1681852952780568413,1681852952980577413,200
110,1681852998508623413,1681852998768618413,259
111,1681853010428581413,1681853010596675413,168
112,1681853015028616413,1681853015244584413,215
113,1681853016536587413,1681853016816578413,279
114,1681853023836625413,1681853024060577413,223
115,1681853035560603413,1681853035900605413,340
116,1681853042052589413,1681853042180601413,128
117,1681853043996600413,1681853044572584413,575
118,1681853089388581413,1681853089576576413,187
119,1681853116644641413,1681853116996666413,352
120,1681853117140585413,1681853117308601413,168
