recording id,label id,label name
1eb5104f-7670-48d8-bd6d-67a927ed25b9,0f90be2a-3478-489f-bc3c-756bd228a2c0,tsst
1eb5104f-7670-48d8-bd6d-67a927ed25b9,2ec9f257-d967-4a68-a310-962ed7f22521,T1
