fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
1,1650826112299999337,1650826112463908337,163,410.2233284615385,374.8485653846154,-9.914076846153847,13.164624038461538
2,1650826112543914337,1650826112739891337,195,620.9429526666667,660.4319153333333,6.238686706666668,-8.354728533333333
3,1650826112775939337,1650826113111894337,335,633.0392,702.0222553846154,7.205070753846154,-11.484407134615386
4,1650826113279912337,1650826113691961337,412,214.79290218749998,666.2731725,-24.71908953125,-8.545856459374999
5,1650826113735949337,1650826114392168337,656,326.026318,729.5671445999999,-16.40459416,-13.41467055
6,1650826114611973337,1650826115223950337,611,325.466875106383,320.27339787234047,-16.66841635106383,17.132307680851067
7,1650826115367969337,1650826115575910337,207,686.799850625,766.70040875,11.487686875,-16.29646515625
8,1650826115627939337,1650826115764527337,136,589.0180427272727,721.7307363636363,3.846975972727272,-12.994470818181817
9,1650826115863955337,1650826116019929337,155,229.23461749999998,622.8060274999999,-23.50013375,-5.371003216666668
10,1650826116056061337,1650826116840006337,783,181.8400151785714,606.8194223214285,-27.081494517857145,-4.158148566071429
11,1650826116860050337,1650826117199906337,339,206.80234720000004,591.6175963999999,-25.157002519999995,-3.0640363520000005
12,1650826117220100337,1650826118379897337,1159,200.94973999999996,583.798581566265,-25.594368554216874,-2.4877794096385544
13,1650826118407965337,1650826119127898337,719,280.719322745098,546.1365609803922,-19.529340274509803,0.26840954588235294
14,1650826119168044337,1650826121095916337,1927,200.33835270072996,569.3481344525546,-25.630935218978106,-1.4290271602919706
15,1650826121323907337,1650826121843883337,519,734.4877681081081,759.3274670270271,15.164149986486487,-15.667036202702704
16,1650826121971919337,1650826122111895337,139,207.155386,579.45822,-25.1180731,-2.17339065
17,1650826122139921337,1650826123195921337,1056,198.45683773333332,568.1386037333333,-25.7745992,-1.3410295262666667
18,1650826123247910337,1650826123459913337,212,297.11518400000006,575.4877913333333,-18.294827066666663,-1.9138621599999999
19,1650826123723962337,1650826123871919337,147,801.9988050000001,773.9975989999999,20.4973817,-16.6111493
20,1650826123923908337,1650826124091887337,167,686.8040327272727,756.0698390909091,11.455233863636364,-15.497710227272728
21,1650826124135908337,1650826124535895337,399,595.2592199999999,711.1822325,4.317224014285714,-12.195435750000001
22,1650826124776009337,1650826124915877337,139,306.580175,722.0969660000001,-17.8808253,-12.824090800000002
23,1650826124959999337,1650826125155911337,195,343.12837499999995,830.7835492857142,-15.529015535714288,-21.006037214285715
24,1650826125195925337,1650826125435898337,239,371.93053875,937.0796825,-13.8742944375,-29.069839625
25,1650826125467904337,1650826125939888337,471,424.05749529411764,927.0028747058824,-9.494559764705883,-28.43302402941177
26,1650826126359920337,1650826126727902337,367,869.002026923077,654.3540488461538,25.125758076923077,-7.661453765384616
27,1650826126775922337,1650826127135919337,359,816.9335588461538,533.7048265384615,21.02338726923077,1.188447328076923
28,1650826127163934337,1650826127351918337,187,795.5292176923077,581.0841853846152,19.40822176923077,-2.324492930769231
29,1650826127515912337,1650826127983982337,468,826.647663030303,662.2261424242424,21.921180575757575,-8.295621051515154
30,1650826128079904337,1650826128307870337,227,838.987066875,595.757279375,22.7229560625,-3.3859286374999997
31,1650826128347964337,1650826128711894337,363,774.7391965384614,446.62914153846157,17.938805384615385,7.6755494576923065
32,1650826128755882337,1650826129355902337,600,787.3028009302324,562.5090044186047,18.777701767441865,-0.9480036694227908
33,1650826129711925337,1650826130007958337,296,291.486401,392.95855600000004,-18.9897523,11.651320975
34,1650826130368015337,1650826130467994337,99,759.54893,767.6738600000001,17.147221,-16.239870571428572
35,1650826130495908337,1650826131135969337,640,794.7692654347828,718.0797015217391,19.673044652173918,-12.478007413043478
36,1650826131179925337,1650826131303941337,124,720.8124833333335,583.22388,13.754154555555555,-2.5084035222222223
37,1650826131343900337,1650826131703927337,360,727.7271695999999,689.2550547999999,14.42917508,-10.43730314
38,1650826131743912337,1650826132507871337,763,679.7388814814816,696.9936781481481,10.790149490740744,-11.06828291296296
39,1650826132691893337,1650826133335923337,644,632.3841036956521,885.0458908695654,7.549905313043479,-25.27995221739131
40,1650826133395954337,1650826133559907337,163,658.25133,886.381065,9.67180064166667,-25.350340916666667
41,1650826133599905337,1650826133823912337,224,699.97116375,878.241958125,13.005529875,-24.6498534375
42,1650826133863886337,1650826134147920337,284,604.696751,860.707876,5.26603634,-23.483106600000003
43,1650826134187907337,1650826134327936337,140,569.1857299999999,903.145362,2.46540581,-26.725799000000002
44,1650826134475880337,1650826134827893337,352,554.6770276,923.8519279999999,1.2864015763999999,-28.307561839999998
45,1650826134867909337,1650826135291897337,423,498.7390636666666,915.123588,-3.3057480466666673,-27.629444633333335
46,1650826135403907337,1650826135755914337,352,711.5322728000001,921.1158944,14.222082920000002,-27.8485856
47,1650826136127900337,1650826136195894337,67,346.97390800000005,520.7293099999999,-14.524746200000001,2.16983074
48,1650826136235950337,1650826136803928337,567,392.09199075000004,535.8281924999999,-11.117496625,1.041126533875
49,1650826136995920337,1650826137091941337,96,619.4317314285714,847.8199857142856,6.418869,-22.494119285714284
50,1650826137203913337,1650826137348004337,144,626.1943020000001,926.08367,7.203951119999999,-28.411705300000005
51,1650826137391918337,1650826137663971337,272,662.447622631579,944.8393768421053,10.298881842105262,-29.767219210526317
52,1650826137707936337,1650826137951858337,243,666.0425838888889,949.8959966666666,10.639628555555555,-30.140303777777774
53,1650826137983910337,1650826140655949337,2672,624.1498457591623,857.1787968062828,6.831827036125655,-23.196050445026177
54,1650826140695967337,1650826140907876337,211,656.6748413333333,911.8444853333332,9.648825600000002,-27.28061706666666
55,1650826140951956337,1650826141627984337,676,618.1730431249999,834.3409725,6.2833448333333335,-21.4775211875
56,1650826141791929337,1650826142155899337,363,633.6104830769231,948.0546449999999,7.91885148846154,-30.06629880769231
57,1650826142207984337,1650826142395959337,187,557.3392261538461,850.5638453846155,1.4621989786923077,-22.74205492307692
58,1650826142435917337,1650826142616116337,180,547.3962630769231,890.7609338461539,0.6811142907692308,-25.786382153846155
59,1650826142643892337,1650826142975908337,332,595.0972925,915.2554316666668,4.621237154166667,-27.619389666666667
60,1650826143731978337,1650826144267898337,535,372.96246394736846,551.7329815789475,-12.553436644736841,-0.15235095878947366
61,1650826144471924337,1650826145047904337,575,426.3425017073171,583.9331097560976,-8.52309300487805,-2.5785203841463415
62,1650826145103907337,1650826145287888337,183,646.5502223076924,656.5286676923077,8.184854930769232,-8.048439715384614
63,1650826145483907337,1650826146107964337,624,589.3660111111111,610.3741168888889,3.816381808888888,-4.581954137777777
64,1650826146307912337,1650826147431919337,1124,271.89964399999997,509.99995874999996,-20.220706725,2.9437887312499997
65,1650826147587897337,1650826147755927337,168,342.8452958333333,383.03458416666666,-15.078090125000001,12.469476125
66,1650826147799924337,1650826148336112337,536,338.18203473684207,507.85670473684206,-15.199916618421053,3.1295793947368415
67,1650826148527953337,1650826148667910337,139,646.0497079999999,484.09374800000006,8.114507320000001,4.946512240000001
68,1650826148695884337,1650826148891862337,195,611.6140135714285,429.9169414285715,5.537586357142857,9.046986571428572
69,1650826149059915337,1650826149607953337,548,322.71466205128195,159.5527979487179,-18.021356179487178,29.182222538461538
70,1650826149747919337,1650826149879899337,131,324.65070333333335,192.45267222222222,-17.559791444444446,26.713750999999995
71,1650826150075882337,1650826150147918337,72,346.97452999999996,745.328174,-14.842964599999998,-14.626253400000001
72,1650826150159903337,1650826150320239337,160,324.7350418181818,717.1091645454545,-16.463126454545456,-12.4833865
73,1650826150363917337,1650826151199896337,835,316.9547708333333,708.1080303333333,-17.03452623333333,-11.797202733333334
74,1650826151451927337,1650826151575896337,123,413.2535688888889,741.2306899999999,-9.710317666666667,-14.409272000000003
75,1650826151615961337,1650826152035935337,419,439.151211,665.4416503333334,-7.60544092,-8.722866633333332
76,1650826152207967337,1650826152516134337,308,430.85919454545456,244.84936545454545,-8.656978654545457,23.002010045454544
77,1650826152707936337,1650826152927960337,220,400.6000075,701.503875,-10.6010715625,-11.40985225
78,1650826152951901337,1650826153739927337,788,423.0281183928572,666.49274625,-8.834696383928572,-8.794093760714286
79,1650826153879891337,1650826154583912337,704,418.6073073999999,637.6270595999999,-9.14222015,-6.6171213080000015
80,1650826154855923337,1650826155815871337,959,597.0065198529412,940.7786814705881,4.8267781,-29.565443470588235
81,1650826155855903337,1650826156035907337,180,533.6538230769231,986.6605892307693,-0.4553376738461538,-33.09917723076923
82,1650826156307906337,1650826156763911337,456,355.596125625,429.5279971875,-13.98748259375,9.006047475
83,1650826156963918337,1650826157287898337,323,402.0287617391304,201.9969904347826,-11.18753189130435,26.199566130434782
84,1650826157495932337,1650826157875867337,379,399.7826237037036,657.738041111111,-10.599710907407408,-8.119143081481482
85,1650826157915873337,1650826158663905337,748,469.76722153846157,652.477419423077,-5.265601528846154,-7.759002961538461
86,1650826158799910337,1650826159047896337,247,317.26571500000006,637.4789594444445,-16.838984944444448,-6.539478527777778
87,1650826159075900337,1650826159835910337,760,377.282052962963,526.3272816666667,-12.233184157407411,1.757324206074074
88,1650826159987932337,1650826160727911337,739,441.00591807692314,143.43804019230768,-8.239253601923078,30.733149653846155
89,1650826160899900337,1650826160984117337,84,678.85039,1037.9405333333334,12.385791500000002,-36.815739666666666
90,1650826161223916337,1650826161336004337,112,663.42179375,943.256075,10.3716118125,-29.645406625
91,1650826161387894337,1650826161627916337,240,573.2502247058824,942.7976788235294,2.856676676470588,-29.738409647058823
92,1650826161695976337,1650826163019859337,1323,707.4516422105264,898.4336987368421,13.746225042105262,-26.148986821052628
93,1650826163051867337,1650826163783892337,732,642.5021655769232,863.2309876923075,8.305937509615385,-23.62865263461538
94,1650826163967944337,1650826164067917337,99,579.9674299999999,939.0312285714284,3.3998220285714287,-29.44668257142857
95,1650826164107883337,1650826164331902337,224,466.2205975,903.29169125,-5.94642853125,-26.6995860625
96,1650826164371911337,1650826164663920337,292,444.6648115,879.6285689999999,-7.618823880000001,-24.879233000000003
97,1650826164707894337,1650826164887897337,180,523.9726469230768,959.663873076923,-1.252694456153846,-31.024966538461538
98,1650826165403927337,1650826165527916337,123,436.84833444444445,496.97243555555553,-7.735834822222222,3.976439555555556
99,1650826165572019337,1650826165763915337,191,443.96817428571427,410.5638121428571,-7.26858197142857,10.497157571428572
100,1650826165931970337,1650826166499927337,567,375.85473275000004,751.2447544999999,-12.628058325000001,-15.1139962625
101,1650826166687914337,1650826166931985337,244,420.03167294117645,681.2138547058823,-9.083208176470588,-9.900317735294118
102,1650826166960031337,1650826167192044337,232,396.09069124999996,686.3613875000001,-10.92097290625,-10.268328593749999
103,1650826167375896337,1650826168079870337,703,370.552198,566.3306354,-12.73635415,-1.2456311014
104,1650826168259901337,1650826171423915337,3164,357.70441607142857,572.6225362053572,-13.7116966875,-1.7154005095446425
105,1650826171615956337,1650826172508084337,892,370.52991328125006,605.2499995312501,-12.75786565625,-4.1638673046875
106,1650826172647910337,1650826172819931337,172,451.63650749999994,309.35917500000005,-6.838354825000001,18.147017
107,1650826172983918337,1650826174991895337,2007,367.72625225352107,567.068380915493,-12.951753264084505,-1.3011355684788732
108,1650826175103886337,1650826175391955337,288,385.2692405000001,633.311224,-11.6678445,-6.2768236449999995
109,1650826175415856337,1650826175943864337,528,334.31079810810814,636.0305754054054,-15.53937368918919,-6.445416921621622
