recording id,timestamp [ns],name,type
4528389d-2ab4-458e-b7fe-f3c5283d3411,1662828011177000000,recording.begin,recording
4528389d-2ab4-458e-b7fe-f3c5283d3411,1662828280600000000,pprep.start,cloud
4528389d-2ab4-458e-b7fe-f3c5283d3411,1662828394759000000,pprep.end,cloud
4528389d-2ab4-458e-b7fe-f3c5283d3411,1662828396605000000,pspeech.start,cloud
4528389d-2ab4-458e-b7fe-f3c5283d3411,1662828515975000000,pspeech.end,cloud
4528389d-2ab4-458e-b7fe-f3c5283d3411,1662828616465000000,cprep.start,cloud
4528389d-2ab4-458e-b7fe-f3c5283d3411,1662828733393000000,cprep.end,cloud
4528389d-2ab4-458e-b7fe-f3c5283d3411,1662828735046000000,cspeech.start,cloud
4528389d-2ab4-458e-b7fe-f3c5283d3411,1662828853552000000,cspeech.end,cloud
4528389d-2ab4-458e-b7fe-f3c5283d3411,1662828987802000000,recording.end,recording
