recording id,label id,label name
b4986aab-4888-4142-b048-da3b3c758d83,0f90be2a-3478-489f-bc3c-756bd228a2c0,tsst
b4986aab-4888-4142-b048-da3b3c758d83,2ec9f257-d967-4a68-a310-962ed7f22521,T1
