blink id,start timestamp [ns],end timestamp [ns],duration [ms]
1,1648159295345311002,1648159295593272002,247
2,1648159301921225002,1648159302237302002,316
3,1648159310817371002,1648159311133243002,315
4,1648159311141261002,1648159311449222002,307
5,1648159315141262002,1648159315533262002,392
6,1648159319725642002,1648159320305246002,579
7,1648159331821405002,1648159332217489002,396
8,1648159332397500002,1648159332757269002,359
9,1648159335585306002,1648159335953250002,367
10,1648159336161287002,1648159336521290002,360
11,1648159342609236002,1648159342881257002,272
12,1648159343485314002,1648159343825316002,340
13,1648159347613264002,1648159347933244002,319
14,1648159348297302002,1648159348625314002,328
15,1648159352949249002,1648159353189274002,240
16,1648159356125267002,1648159356333309002,208
17,1648159356729225002,1648159357053264002,324
18,1648159357421286002,1648159357761215002,339
19,1648159359361310002,1648159359677493002,316
20,1648159363581248002,1648159363909290002,328
21,1648159365505255002,1648159365869236002,363
22,1648159370213286002,1648159370513265002,299
23,1648159371253338002,1648159371509280002,255
24,1648159383681317002,1648159383961307002,279
25,1648159383965248002,1648159384293243002,327
26,1648159385921251002,1648159386129249002,207
27,1648159387593239002,1648159387925263002,332
28,1648159388749274002,1648159389013227002,263
29,1648159390665592002,1648159390965256002,299
30,1648159395513244002,1648159395861227002,347
31,1648159403909281002,1648159404281259002,371
32,1648159404305268002,1648159404681240002,375
33,1648159405533258002,1648159405877235002,343
34,1648159406753251002,1648159407085218002,331
35,1648159407825224002,1648159408161225002,336
36,1648159408701244002,1648159409057234002,355
37,1648159409965278002,1648159410265277002,299
38,1648159412465267002,1648159412697276002,232
39,1648159414649260002,1648159414853789002,204
40,1648159419529265002,1648159419805231002,275
41,1648159426541255002,1648159426909266002,368
42,1648159429037260002,1648159429397260002,360
43,1648159431917234002,1648159432241240002,324
44,1648159432561281002,1648159432937284002,376
45,1648159433393286002,1648159433765239002,371
46,1648159434645252002,1648159435001267002,356
47,1648159437269261002,1648159437685533002,416
48,1648159437773826002,1648159438161252002,387
49,1648159441789233002,1648159442125222002,335
50,1648159443497259002,1648159443861254002,363
51,1648159446177226002,1648159446533237002,356
52,1648159447453270002,1648159447801232002,347
53,1648159449937231002,1648159450205297002,268
54,1648159451661254002,1648159452029247002,367
55,1648159452641232002,1648159452969222002,327
56,1648159454961288002,1648159455301278002,339
57,1648159457221255002,1648159457509331002,288
58,1648159459017769002,1648159459361288002,343
59,1648159459813251002,1648159459973260002,160
60,1648159460881263002,1648159461057294002,176
61,1648159466981235002,1648159467425223002,443
62,1648159470509275002,1648159470798109002,288
63,1648159473213275002,1648159473353252002,139
64,1648159477705243002,1648159478069260002,364
65,1648159480577282002,1648159480897348002,320
66,1648159482061271002,1648159482437242002,375
67,1648159484025259002,1648159484377251002,351
68,1648159485833271002,1648159486177727002,344
69,1648159486569246002,1648159486925225002,355
70,1648159487629262002,1648159487965294002,336
71,1648159490129739002,1648159490473264002,343
72,1648159491341279002,1648159491717224002,375
73,1648159492833241002,1648159493177448002,344
74,1648159495105254002,1648159495465237002,359
75,1648159496009234002,1648159496317224002,307
76,1648159496565322002,1648159496881269002,315
77,1648159498793280002,1648159499189251002,395
78,1648159499309273002,1648159499657269002,347
79,1648159499941314002,1648159500273267002,331
80,1648159502157280002,1648159502489247002,331
81,1648159504141229002,1648159504457268002,316
82,1648159504485232002,1648159504821255002,336
83,1648159506621249002,1648159507009267002,388
84,1648159508717259002,1648159509089291002,372
85,1648159509209248002,1648159509545261002,336
86,1648159510565226002,1648159510797265002,232
87,1648159511945260002,1648159512301234002,355
88,1648159515089253002,1648159515497317002,408
89,1648159517477258002,1648159517865895002,388
90,1648159522445284002,1648159522797285002,352
91,1648159524549228002,1648159524929242002,380
92,1648159528201265002,1648159528425254002,223
93,1648159528869259002,1648159529125232002,255
94,1648159530737249002,1648159531037216002,299
95,1648159534641285002,1648159535005250002,363
96,1648159536517339002,1648159536901265002,383
97,1648159536973247002,1648159537329256002,356
98,1648159539269488002,1648159539673221002,403
99,1648159540745342002,1648159541101273002,355
100,1648159547109265002,1648159547441236002,331
101,1648159548057260002,1648159548345261002,288
102,1648159552201230002,1648159552489269002,288
103,1648159553977265002,1648159554213266002,236
104,1648159555053231002,1648159555345268002,292
105,1648159561801261002,1648159562157289002,356
106,1648159564141341002,1648159564345263002,203
107,1648159565873399002,1648159566149373002,275
108,1648159568829261002,1648159569293250002,463
109,1648159572797248002,1648159573193276002,396
110,1648159574009234002,1648159574430792002,421
111,1648159574697249002,1648159575081275002,384
112,1648159576801243002,1648159577173309002,372
113,1648159580701251002,1648159581157252002,456
114,1648159581637255002,1648159581937265002,300
115,1648159582149227002,1648159582605228002,456
116,1648159583133238002,1648159583509235002,375
117,1648159588093233002,1648159588405251002,312
118,1648159591557346002,1648159591905248002,347
119,1648159592113236002,1648159592425261002,312
120,1648159596277227002,1648159596601278002,324
121,1648159598909247002,1648159599221270002,312
122,1648159599861259002,1648159600193236002,331
123,1648159600801244002,1648159601153287002,352
124,1648159603317283002,1648159603537334002,220
125,1648159606109256002,1648159606485274002,376
126,1648159609177268002,1648159609561258002,383
127,1648159611313276002,1648159611657283002,344
128,1648159613269246002,1648159613549275002,280
129,1648159613809398002,1648159614141244002,331
130,1648159617273271002,1648159617613278002,340
131,1648159623045265002,1648159623493268002,448
132,1648159624569250002,1648159624869260002,300
133,1648159626277281002,1648159626637222002,359
134,1648159629313250002,1648159629621407002,308
135,1648159630297295002,1648159630621241002,323
136,1648159632345258002,1648159632829332002,484
137,1648159633945251002,1648159634325258002,380
138,1648159635669242002,1648159636029287002,360
139,1648159637421329002,1648159637769246002,347
140,1648159640053304002,1648159640333242002,279
141,1648159640341237002,1648159640701268002,360
142,1648159642077280002,1648159642365229002,287
143,1648159644189273002,1648159644705220002,515
144,1648159647153235002,1648159647517258002,364
145,1648159650045252002,1648159650381273002,336
146,1648159650389263002,1648159650749270002,360
147,1648159651657252002,1648159652025258002,368
148,1648159654141242002,1648159654477228002,335
149,1648159654493235002,1648159654877244002,384
150,1648159656109356002,1648159656417256002,307
151,1648159659505240002,1648159659889227002,383
152,1648159662965246002,1648159663309258002,344
153,1648159665461285002,1648159665813255002,351
154,1648159668725359002,1648159669073222002,347
155,1648159669933261002,1648159670305236002,371
156,1648159672221369002,1648159672585231002,363
157,1648159675525237002,1648159675797245002,272
158,1648159678013230002,1648159678357264002,344
159,1648159679193280002,1648159679529266002,335
160,1648159681061239002,1648159681433245002,372
161,1648159684801260002,1648159685209261002,408
162,1648159686745275002,1648159687125271002,379
163,1648159688005353002,1648159688317260002,311
164,1648159691129272002,1648159691485277002,356
165,1648159695577281002,1648159695961257002,383
166,1648159696413219002,1648159696853242002,440
167,1648159704693259002,1648159705085289002,392
168,1648159710545257002,1648159711057255002,511
169,1648159714037286002,1648159714441269002,403
170,1648159721825271002,1648159722185300002,360
171,1648159725105240002,1648159725597273002,492
172,1648159726325293002,1648159726721257002,395
173,1648159727617271002,1648159728097260002,479
174,1648159728165250002,1648159728541309002,376
175,1648159728813254002,1648159729197225002,383
176,1648159730305254002,1648159730441288002,136
177,1648159730797292002,1648159731173245002,375
178,1648159731233300002,1648159731637262002,403
179,1648159733269281002,1648159733477249002,207
180,1648159736441253002,1648159736761276002,320
181,1648159738353250002,1648159738689263002,336
182,1648159739985227002,1648159740333247002,348
183,1648159740761267002,1648159741117284002,356
184,1648159741633242002,1648159742029265002,396
185,1648159743613297002,1648159743741241002,127
186,1648159746717304002,1648159747077260002,359
187,1648159753317951002,1648159753485264002,167
188,1648159753601267002,1648159753753252002,151
189,1648159758873287002,1648159759205246002,331
190,1648159759301247002,1648159759681243002,379
191,1648159765985248002,1648159766433256002,448
192,1648159772981235002,1648159773549230002,567
193,1648159775561244002,1648159775933300002,372
194,1648159776493397002,1648159776829228002,335
195,1648159778041250002,1648159778389241002,347
196,1648159779345237002,1648159779713737002,368
197,1648159781765236002,1648159782121235002,355
198,1648159782441263002,1648159782781246002,339
199,1648159783269244002,1648159783605320002,336
200,1648159784461221002,1648159784789237002,328
201,1648159785137246002,1648159785533249002,396
202,1648159785929217002,1648159786261273002,332
203,1648159786465229002,1648159786837256002,372
204,1648159789785264002,1648159790109266002,324
205,1648159790113349002,1648159790545254002,431
206,1648159795181227002,1648159795477233002,296
207,1648159795517239002,1648159795917306002,400
208,1648159796513306002,1648159796869245002,355
209,1648159798505248002,1648159798813248002,308
210,1648159804185254002,1648159804557264002,372
211,1648159804821260002,1648159805229239002,407
212,1648159809981251002,1648159810285250002,303
213,1648159811541991002,1648159811889280002,347
214,1648159812969261002,1648159813369247002,399
215,1648159814225226002,1648159814593247002,368
216,1648159815853251002,1648159816209251002,356
217,1648159817081476002,1648159817409307002,327
218,1648159818949336002,1648159819297343002,348
219,1648159819789283002,1648159820129237002,339
220,1648159823465250002,1648159823829221002,363
221,1648159829357231002,1648159829753249002,396
222,1648159830697235002,1648159831069270002,372
223,1648159832709269002,1648159833097238002,387
224,1648159834541248002,1648159834997258002,456
225,1648159836101254002,1648159836589236002,487
226,1648159836929284002,1648159837325289002,396
227,1648159837861278002,1648159838257269002,395
228,1648159843553287002,1648159843881221002,327
229,1648159844693247002,1648159845041254002,348
230,1648159846309246002,1648159846733257002,424
231,1648159849773234002,1648159850193318002,420
232,1648159850249748002,1648159850625269002,375
233,1648159851421270002,1648159851781268002,359
234,1648159852657259002,1648159853005239002,347
235,1648159853421257002,1648159853889270002,468
236,1648159856541224002,1648159856877235002,336
237,1648159859181288002,1648159859537219002,355
238,1648159859718286002,1648159860065266002,346
239,1648159863217266002,1648159863701259002,483
240,1648159865281227002,1648159865657349002,376
241,1648159867621761002,1648159867977264002,355
242,1648159868549256002,1648159868889270002,340
243,1648159869057276002,1648159869417293002,360
244,1648159870409232002,1648159870729252002,320
245,1648159872977306002,1648159873337263002,359
246,1648159873765226002,1648159873925244002,160
247,1648159875085227002,1648159875421289002,336
248,1648159876481246002,1648159876853253002,372
249,1648159877125244002,1648159877473234002,347
250,1648159879201279002,1648159879577390002,376
251,1648159882257272002,1648159882557220002,299
252,1648159882941269002,1648159883293235002,351
253,1648159886369281002,1648159886649338002,280
254,1648159888465238002,1648159888797253002,332
255,1648159891341273002,1648159891793263002,451
256,1648159893109224002,1648159893405252002,296
257,1648159894513269002,1648159894921224002,407
258,1648159896941250002,1648159897353262002,412
259,1648159898697231002,1648159898957288002,260
260,1648159902045280002,1648159902405320002,360
261,1648159903509278002,1648159903873275002,363
262,1648159905013300002,1648159905365237002,351
263,1648159906781264002,1648159907137244002,355
264,1648159907649307002,1648159907993250002,343
265,1648159909549247002,1648159910085315002,536
266,1648159910993240002,1648159911385267002,392
267,1648159912305238002,1648159912665279002,360
268,1648159916765253002,1648159917069291002,304
269,1648159918349302002,1648159918701257002,351
270,1648159920133263002,1648159920505243002,371
271,1648159922041222002,1648159922397239002,356
272,1648159923077249002,1648159923425259002,348
273,1648159926865279002,1648159927237266002,371
274,1648159929977261002,1648159930321260002,343
275,1648159931093245002,1648159931465253002,372
276,1648159933085243002,1648159933453276002,368
277,1648159934757305002,1648159935121656002,364
278,1648159935945244002,1648159936317264002,372
279,1648159936457306002,1648159936813260002,355
280,1648159939981250002,1648159940401296002,420
281,1648159941737257002,1648159942157274002,420
282,1648159942629283002,1648159943029271002,399
283,1648159943285249002,1648159943665248002,379
284,1648159944545259002,1648159944913679002,368
285,1648159945297253002,1648159945657261002,360
286,1648159946349269002,1648159946673229002,323
287,1648159949309281002,1648159949685269002,375
288,1648159954433246002,1648159954869223002,435
289,1648159956913233002,1648159957393268002,480
290,1648159957417253002,1648159957869277002,452
291,1648159958545281002,1648159958885232002,339
292,1648159961729396002,1648159962129255002,399
293,1648159962981606002,1648159963317450002,335
294,1648159965337287002,1648159965761218002,423
295,1648159966173252002,1648159966585314002,412
296,1648159968201410002,1648159968769258002,567
297,1648159969981257002,1648159970337267002,356
298,1648159974197367002,1648159974577279002,379
299,1648159976349255002,1648159976693345002,344
300,1648159977553234002,1648159978001357002,448
301,1648159979401228002,1648159979781283002,380
302,1648159981637251002,1648159982137261002,500
303,1648159987869263002,1648159988249706002,380
304,1648159988473267002,1648159988889238002,415
305,1648159989249235002,1648159989669282002,420
306,1648159991257285002,1648159991609323002,352
307,1648160000753301002,1648160001185261002,431
308,1648160005597283002,1648160005985241002,387
309,1648160009501273002,1648160009853276002,352
310,1648160010349248002,1648160010689228002,339
311,1648160010997239002,1648160011353242002,356
312,1648160015965255002,1648160016237470002,272
313,1648160016241243002,1648160016557242002,315
314,1648160017657280002,1648160018157302002,500
315,1648160019433220002,1648160019781239002,348
316,1648160020821253002,1648160021161282002,340
317,1648160021769285002,1648160022153264002,383
318,1648160023769259002,1648160024125256002,355
319,1648160024777254002,1648160025233234002,455
320,1648160025957240002,1648160026369373002,412
321,1648160026505255002,1648160026865254002,359
322,1648160027909259002,1648160028357262002,448
323,1648160029221271002,1648160029593284002,372
324,1648160030869277002,1648160031305226002,435
325,1648160032057256002,1648160032445246002,387
326,1648160035741395002,1648160036077751002,336
327,1648160037969238002,1648160038369225002,399
328,1648160038445257002,1648160038789243002,343
329,1648160040357685002,1648160040833292002,475
330,1648160041593269002,1648160041965290002,372
331,1648160041969313002,1648160042381622002,412
332,1648160042957245002,1648160043385269002,428
333,1648160043765279002,1648160044117299002,352
334,1648160047665387002,1648160048057236002,391
335,1648160048801260002,1648160049157237002,355
336,1648160049413241002,1648160049753224002,339
337,1648160051961217002,1648160052449245002,488
338,1648160052493279002,1648160052969228002,475
339,1648160054521238002,1648160054877252002,356
340,1648160055293234002,1648160055625239002,332
341,1648160056429274002,1648160056805252002,375
342,1648160058153252002,1648160058521255002,368
343,1648160059373321002,1648160059749341002,376
344,1648160059869246002,1648160060253654002,384
345,1648160061341243002,1648160061729242002,387
346,1648160062081481002,1648160062457311002,375
347,1648160063033296002,1648160063413261002,379
348,1648160064545233002,1648160064873248002,328
349,1648160067201294002,1648160067521256002,319
350,1648160068697260002,1648160069053292002,356
351,1648160069293787002,1648160069641244002,347
352,1648160071901221002,1648160072249279002,348
353,1648160072873251002,1648160073225344002,352
354,1648160076049279002,1648160076513299002,464
355,1648160080433253002,1648160080801283002,368
356,1648160081865230002,1648160082337255002,472
357,1648160083217270002,1648160083633244002,415
358,1648160083725237002,1648160084069276002,344
359,1648160084313237002,1648160084685225002,371
360,1648160085757899002,1648160086073256002,315
361,1648160087097653002,1648160087517338002,419
362,1648160088249236002,1648160088645234002,395
363,1648160088793257002,1648160089069320002,276
364,1648160090381238002,1648160090793309002,412
365,1648160092345252002,1648160092869237002,523
366,1648160093621261002,1648160093997251002,375
367,1648160096489235002,1648160096745242002,256
368,1648160097877282002,1648160098229246002,351
369,1648160098977230002,1648160099225254002,248
370,1648160099841235002,1648160100129333002,288
371,1648160102009244002,1648160102337240002,327
372,1648160104069263002,1648160104229261002,159
373,1648160105973242002,1648160106261273002,288
374,1648160106453239002,1648160106869224002,415
375,1648160106873455002,1648160107097224002,223
376,1648160108497265002,1648160108813216002,315
377,1648160110897226002,1648160111037284002,140
378,1648160111045243002,1648160111429238002,383
379,1648160113053244002,1648160113441261002,388
380,1648160114125252002,1648160114245263002,120
381,1648160115125262002,1648160115629870002,504
382,1648160116645250002,1648160117021269002,376
383,1648160119621225002,1648160120225280002,604
384,1648160121321279002,1648160121633345002,312
385,1648160122517258002,1648160123045225002,527
386,1648160123625227002,1648160124021599002,396
387,1648160124397270002,1648160124733240002,335
388,1648160128757332002,1648160129229683002,472
389,1648160129873264002,1648160130385273002,512
390,1648160132853251002,1648160133201260002,348
391,1648160135897290002,1648160136293252002,395
392,1648160138241237002,1648160138541367002,300
393,1648160139085237002,1648160139281251002,196
394,1648160140597344002,1648160140977276002,379
395,1648160142541236002,1648160143081242002,540
396,1648160143337269002,1648160143717280002,380
397,1648160146945283002,1648160147301275002,355
398,1648160148369433002,1648160148713245002,343
399,1648160152121225002,1648160152529249002,408
400,1648160155061238002,1648160155413232002,351
401,1648160157113252002,1648160157489268002,376
402,1648160157545264002,1648160157925236002,379
403,1648160159417245002,1648160159817255002,400
404,1648160162553234002,1648160162917252002,364
405,1648160163609239002,1648160164013278002,404
406,1648160166573288002,1648160166981228002,407
407,1648160167241253002,1648160167613255002,372
408,1648160170533231002,1648160170781272002,248
409,1648160173537423002,1648160174165283002,627
410,1648160176857309002,1648160177189253002,331
411,1648160178649318002,1648160178833298002,183
412,1648160178861258002,1648160179317272002,456
413,1648160182469987002,1648160183093234002,623
414,1648160183097251002,1648160183525259002,428
415,1648160184769227002,1648160185121242002,352
416,1648160186781263002,1648160187113293002,332
417,1648160187921294002,1648160188265255002,343
418,1648160189433264002,1648160189777241002,343
419,1648160190413331002,1648160190793257002,379
420,1648160193877234002,1648160194353307002,476
421,1648160195341250002,1648160195821257002,480
422,1648160196257273002,1648160196745278002,488
423,1648160198909221002,1648160199245240002,336
424,1648160200065240002,1648160200681274002,616
425,1648160202145266002,1648160202409246002,263
426,1648160202705249002,1648160203045269002,340
427,1648160204633343002,1648160205021276002,387
428,1648160205637283002,1648160205985260002,347
429,1648160207105305002,1648160207485223002,379
430,1648160208505263002,1648160208837238002,331
431,1648160211685424002,1648160211989246002,303
432,1648160212085245002,1648160212437269002,352
433,1648160214541263002,1648160214885269002,344
434,1648160215921222002,1648160216457221002,535
435,1648160216633269002,1648160216901271002,268
436,1648160217133973002,1648160217605238002,471
437,1648160220181297002,1648160220521235002,339
438,1648160224121223002,1648160224397278002,276
439,1648160225165327002,1648160225465252002,299
440,1648160225573255002,1648160225945340002,372
441,1648160227517273002,1648160227877235002,359
442,1648160229645255002,1648160229949233002,303
443,1648160229953240002,1648160230325248002,372
444,1648160232409228002,1648160232761235002,352
445,1648160232849301002,1648160233216122002,366
446,1648160234501226002,1648160234857282002,356
447,1648160238277238002,1648160238629331002,352
448,1648160242417623002,1648160242813249002,395
449,1648160243061291002,1648160243385210002,323
450,1648160243533231002,1648160243889242002,356
451,1648160246481280002,1648160246805235002,323
452,1648160246957316002,1648160247333226002,375
453,1648160248069271002,1648160248417255002,347
454,1648160248425229002,1648160248865264002,440
455,1648160249165238002,1648160249433250002,268
456,1648160250029262002,1648160250377253002,347
457,1648160250557276002,1648160250933273002,375
458,1648160251717266002,1648160252077298002,360
459,1648160252229244002,1648160252597233002,367
460,1648160253577241002,1648160253929273002,352
461,1648160254177349002,1648160254441225002,263
462,1648160254817375002,1648160255193253002,375
463,1648160255617264002,1648160256093274002,476
464,1648160256725259002,1648160257101246002,375
465,1648160257617244002,1648160257977718002,360
466,1648160258665274002,1648160259069221002,403
467,1648160261125325002,1648160261485242002,359
468,1648160261765295002,1648160262145286002,379
469,1648160262541249002,1648160262933268002,392
470,1648160264609227002,1648160264945256002,336
471,1648160265617239002,1648160265997347002,380
472,1648160266669248002,1648160267061232002,391
473,1648160267697229002,1648160268061237002,364
