recording id,label id,label name
be2ac0d1-0b22-4ab3-ad27-dfd36250fc4b,0f90be2a-3478-489f-bc3c-756bd228a2c0,tsst
be2ac0d1-0b22-4ab3-ad27-dfd36250fc4b,2ec9f257-d967-4a68-a310-962ed7f22521,T1
