recording id,label id,label name
4fdbdd33-1e94-4d8f-8534-48910a771fff,52777816-c06d-427d-83ba-58fa50018c4d,tsst
4fdbdd33-1e94-4d8f-8534-48910a771fff,cbf2357b-9fa0-443d-bf8a-accb09dcd333,parent
4fdbdd33-1e94-4d8f-8534-48910a771fff,acae88f0-1198-4f82-a881-890403d88dcb,T1
