recording id,label id,label name
a4ea3111-8b5e-4d2b-9f19-7a3fa20d613f,acae88f0-1198-4f82-a881-890403d88dcb,T1
a4ea3111-8b5e-4d2b-9f19-7a3fa20d613f,cbf2357b-9fa0-443d-bf8a-accb09dcd333,parent
a4ea3111-8b5e-4d2b-9f19-7a3fa20d613f,52777816-c06d-427d-83ba-58fa50018c4d,tsst
