blink id,start timestamp [ns],end timestamp [ns],duration [ms]
1,1682012583732872266,1682012584080720266,347
2,1682012593152764266,1682012593528716266,375
3,1682012597144709266,1682012597412821266,268
4,1682012600425026266,1682012600804856266,379
5,1682012605644856266,1682012605840696266,195
6,1682012609104826266,1682012609440798266,335
7,1682012616112860266,1682012616504846266,391
8,1682012616508715266,1682012616928722266,420
9,1682012617892828266,1682012618436903266,544
10,1682012621040771266,1682012621560874266,520
11,1682012625792859266,1682012626320846266,527
12,1682012627812842266,1682012628272836266,459
13,1682012633512819266,1682012633980854266,468
14,1682012634368770266,1682012634656886266,288
15,1682012637516841266,1682012637732761266,215
16,1682012645468782266,1682012645820845266,352
17,1682012647488714266,1682012647760760266,272
18,1682012647908871266,1682012648228961266,320
19,1682012648656697266,1682012649064755266,408
20,1682012666048853266,1682012666448829266,399
21,1682012667660835266,1682012667860796266,199
22,1682012668968864266,1682012669304935266,336
23,1682012673356865266,1682012673672909266,316
24,1682012673744916266,1682012673928760266,183
25,1682012673948696266,1682012674368860266,420
26,1682012674608859266,1682012674988874266,380
27,1682012677296843266,1682012677708864266,412
28,1682012678308722266,1682012678676861266,368
29,1682012678848883266,1682012679124824266,275
30,1682012681908891266,1682012682608829266,699
31,1682012684056740266,1682012684492856266,436
32,1682012684828825266,1682012685208848266,380
33,1682012685672886266,1682012686016730266,343
34,1682012686288803266,1682012686792958266,504
35,1682012687300934266,1682012687508856266,207
36,1682012687512842266,1682012687856853266,344
37,1682012688664852266,1682012688992832266,327
38,1682012689228724266,1682012689692884266,464
39,1682012690124848266,1682012690324726266,199
40,1682012690516842266,1682012691132830266,615
41,1682012691276875266,1682012691860855266,583
42,1682012692036843266,1682012692388850266,352
43,1682012693340831266,1682012693748725266,407
44,1682012694188768266,1682012694636932266,448
45,1682012695100869266,1682012695540839266,439
46,1682012697304727266,1682012697740865266,436
47,1682012699812718266,1682012700264838266,452
48,1682012703752809266,1682012704232762266,479
49,1682012708544818266,1682012708744723266,199
50,1682012717584824266,1682012718032844266,448
51,1682012718776889266,1682012719144837266,367
52,1682012724456850266,1682012724856789266,399
53,1682012729216896266,1682012729640724266,423
54,1682012731080740266,1682012731400847266,320
55,1682012733732711266,1682012734244913266,512
56,1682012744956723266,1682012745408884266,452
57,1682012747688872266,1682012748120847266,431
58,1682012748396834266,1682012748852699266,455
59,1682012748856865266,1682012749312835266,455
60,1682012750332849266,1682012750608786266,275
61,1682012752616730266,1682012752972834266,356
62,1682012752976854266,1682012753192846266,215
63,1682012757132739266,1682012757584817266,452
64,1682012760972909266,1682012761168881266,195
65,1682012761488834266,1682012761720917266,232
66,1682012761904855266,1682012762188718266,283
67,1682012768508844266,1682012768956732266,447
68,1682012769096875266,1682012769560886266,464
69,1682012771080845266,1682012771516741266,435
70,1682012772532825266,1682012772964734266,431
71,1682012773552933266,1682012774004839266,451
72,1682012779876878266,1682012780232831266,355
73,1682012780428720266,1682012780648864266,220
74,1682012780652847266,1682012781032875266,380
75,1682012784452859266,1682012784872856266,419
76,1682012787708832266,1682012788328959266,620
77,1682012790124855266,1682012790636870266,512
78,1682012795808830266,1682012796380932266,572
79,1682012803644935266,1682012804104847266,459
80,1682012804144715266,1682012804536733266,392
81,1682012804604825266,1682012805024867266,420
82,1682012810308744266,1682012810688724266,379
83,1682012811608856266,1682012811984754266,375
84,1682012817529011266,1682012818168836266,639
85,1682012818889045266,1682012819332845266,443
86,1682012820096823266,1682012820420762266,323
87,1682012821340863266,1682012821536879266,196
88,1682012829248869266,1682012829436907266,188
89,1682012831656816266,1682012831956724266,299
90,1682012832320845266,1682012833040843266,719
91,1682012833048718266,1682012833588813266,540
92,1682012833708724266,1682012834036784266,328
93,1682012835776720266,1682012836140790266,364
94,1682012836560872266,1682012836928841266,367
95,1682012838508863266,1682012838640848266,131
96,1682012840044857266,1682012840296877266,252
97,1682012841672867266,1682012842040861266,367
98,1682012844332714266,1682012844800835266,468
99,1682012848792928266,1682012849268848266,475
100,1682012851201021266,1682012851476847266,275
101,1682012854716922266,1682012855084843266,367
102,1682012855160839266,1682012855440852266,280
103,1682012862416833266,1682012862760869266,344
104,1682012868144828266,1682012868612872266,468
105,1682012869556849266,1682012869956886266,400
106,1682012871032818266,1682012871468935266,436
107,1682012872944819266,1682012873388841266,444
108,1682012874948738266,1682012875360846266,412
109,1682012878616753266,1682012878808927266,192
110,1682012880760836266,1682012881248853266,488
111,1682012883176709266,1682012883664740266,488
112,1682012884744882266,1682012885168712266,423
113,1682012886052842266,1682012886652831266,599
114,1682012889464737266,1682012889813097266,348
115,1682012892360847266,1682012892824778266,463
116,1682012893520813266,1682012893857023266,336
117,1682012896940927266,1682012897512848266,571
118,1682012900276834266,1682012900732892266,456
119,1682012904564869266,1682012905172817266,607
120,1682012916320884266,1682012916776749266,455
