blink id,start timestamp [ns],end timestamp [ns],duration [ms]
1,1652387821879690371,1652387822447586371,567
2,1652387822623674371,1652387822883699371,260
3,1652387822939601371,1652387823103580371,163
4,1652387823887669371,1652387824323583371,435
5,1652387824951538371,1652387825119558371,168
6,1652387828083637371,1652387828359564371,275
7,1652387830347614371,1652387830563701371,216
8,1652387831063678371,1652387831459600371,395
9,1652387831599599371,1652387832083667371,484
10,1652387835123756371,1652387835435563371,311
11,1652387835439492371,1652387835833446371,393
12,1652387835863687371,1652387836291599371,427
13,1652387836295570371,1652387836475619371,180
14,1652387836671734371,1652387836919649371,247
15,1652387837727670371,1652387838027636371,299
16,1652387839199607371,1652387839455627371,256
17,1652387839555627371,1652387840139612371,583
18,1652387841931692371,1652387842263564371,331
19,1652387842943602371,1652387843330583371,386
20,1652387843519711371,1652387843719602371,199
21,1652387843859591371,1652387844495618371,636
22,1652387844895640371,1652387845051815371,156
23,1652387845167584371,1652387845443709371,276
24,1652387845843590371,1652387846447764371,604
25,1652387846635801371,1652387846795700371,159
26,1652387846799664371,1652387846983787371,184
27,1652387846987694371,1652387847267634371,279
28,1652387847275687371,1652387847503639371,227
29,1652387847683537371,1652387848035640371,352
30,1652387848511877371,1652387848635659371,123
31,1652387848875705371,1652387849051560371,175
32,1652387849827611371,1652387850123647371,296
33,1652387851151629371,1652387851479748371,328
34,1652387859471627371,1652387859719683371,248
35,1652387865467598371,1652387865645738371,178
36,1652387865647660371,1652387865999812371,352
37,1652387866891704371,1652387867203610371,311
38,1652387869523545371,1652387869855721371,332
39,1652387870603621371,1652387870876221371,272
40,1652387870883719371,1652387871239684371,355
41,1652387885147610371,1652387885359596371,211
42,1652387885363563371,1652387885735629371,372
43,1652387888063585371,1652387888639595371,576
44,1652387889953026371,1652387890279605371,326
45,1652387894091726371,1652387894275574371,183
46,1652387896495782371,1652387896607623371,111
47,1652387898311602371,1652387898487595371,175
48,1652387899619603371,1652387900047602371,427
49,1652387900627582371,1652387900963638371,336
50,1652387902523674371,1652387902975720371,452
51,1652387912391647371,1652387912599600371,207
52,1652387914303628371,1652387914651632371,348
53,1652387915387654371,1652387915643698371,256
54,1652387917455606371,1652387917699730371,244
55,1652387917795560371,1652387918075586371,280
56,1652387918083656371,1652387918267735371,184
57,1652387918315810371,1652387918503605371,187
58,1652387923067711371,1652387923419555371,351
59,1652387924827590371,1652387925079616371,252
60,1652387927415584371,1652387927871795371,456
61,1652387930359600371,1652387930687635371,328
62,1652387930739640371,1652387930999595371,259
63,1652387931275663371,1652387931683624371,407
64,1652387933707656371,1652387934203617371,495
65,1652387934575715371,1652387934867724371,292
66,1652387934875692371,1652387935339591371,463
67,1652387937663644371,1652387938063704371,400
68,1652387938067703371,1652387938423646371,355
69,1652387940047586371,1652387940351592371,304
70,1652387944671657371,1652387945003657371,332
71,1652387945259750371,1652387945443560371,183
72,1652387945543610371,1652387945991711371,448
73,1652387953243540371,1652387953392049371,148
74,1652387953399866371,1652387953783659371,383
75,1652387953787694371,1652387954123570371,335
76,1652387957627607371,1652387957999596371,371
77,1652387960831605371,1652387961187662371,356
78,1652387972067608371,1652387972527632371,460
79,1652387976023544371,1652387976463600371,440
80,1652387978259613371,1652387978607622371,348
81,1652387981939730371,1652387982235654371,295
82,1652387988707608371,1652387988863669371,156
83,1652387988983626371,1652387989291742371,308
84,1652387989295830371,1652387989615668371,319
85,1652387990379669371,1652387990615754371,236
86,1652387990623651371,1652387990835633371,211
87,1652387990843594371,1652387991163672371,320
88,1652387991167664371,1652387991463554371,295
89,1652387994255681371,1652387994531624371,275
90,1652387994783643371,1652387995091577371,307
91,1652387995939627371,1652387996323601371,383
92,1652387996443571371,1652387996783620371,340
93,1652387999775595371,1652388000123589371,347
94,1652388004311860371,1652388004791598371,479
95,1652388004915566371,1652388005307589371,392
96,1652388009835592371,1652388010255598371,420
97,1652388011319730371,1652388011615595371,295
98,1652388012359611371,1652388012680054371,320
99,1652388017863628371,1652388018219604371,355
100,1652388027923556371,1652388028307607371,384
101,1652388035999586371,1652388036339618371,340
102,1652388036971652371,1652388037431700371,460
103,1652388043991756371,1652388044295684371,303
104,1652388044403581371,1652388044611789371,208
105,1652388045431610371,1652388045795615371,364
106,1652388045948194371,1652388046239588371,291
107,1652388047675619371,1652388048015601371,339
108,1652388048987647371,1652388049151609371,163
109,1652388050499699371,1652388050851613371,351
110,1652388050931595371,1652388051095591371,163
111,1652388052191615371,1652388052363614371,171
112,1652388053687653371,1652388053983593371,295
113,1652388058599783371,1652388058895601371,295
114,1652388060131607371,1652388060383776371,252
115,1652388061375698371,1652388061519597371,143
116,1652388066171590371,1652388066295590371,124
117,1652388066299595371,1652388066771661371,472
118,1652388068287736371,1652388068727579371,439
119,1652388070439656371,1652388070575568371,135
120,1652388070903577371,1652388071295709371,392
121,1652388072735657371,1652388073143730371,408
122,1652388077615579371,1652388078047669371,432
123,1652388079183775371,1652388079607587371,423
124,1652388079699589371,1652388079843562371,143
125,1652388109615604371,1652388109871738371,256
126,1652388112699613371,1652388112923727371,224
127,1652388125107665371,1652388125323580371,215
128,1652388129835548371,1652388130335614371,500
129,1652388131159631371,1652388131515610371,355
130,1652388133259670371,1652388133859708371,600
131,1652388135095627371,1652388135435707371,340
132,1652388137091702371,1652388137567572371,475
133,1652388137883682371,1652388138323552371,439
134,1652388139171568371,1652388139611698371,440
135,1652388145603626371,1652388146003667371,400
136,1652388149531614371,1652388149959709371,428
137,1652388157123580371,1652388157511575371,387
138,1652388157987644371,1652388158295715371,308
139,1652388159711835371,1652388160112002371,400
140,1652388162351605371,1652388162691580371,339
141,1652388164859645371,1652388165275592371,415
142,1652388168167713371,1652388168579605371,411
143,1652388168999574371,1652388169351614371,352
144,1652388171019723371,1652388171243597371,223
145,1652388171563606371,1652388171863603371,299
146,1652388172187567371,1652388172583673371,396
147,1652388174011766371,1652388174131660371,119
148,1652388174135756371,1652388174603599371,467
149,1652388176699714371,1652388176991682371,291
150,1652388177599656371,1652388177843702371,244
151,1652388178027544371,1652388178343591371,316
152,1652388178707624371,1652388178859693371,152
153,1652388179003761371,1652388179187726371,183
154,1652388179287585371,1652388179483593371,196
155,1652388180211669371,1652388180343572371,131
156,1652388180515606371,1652388180699703371,184
157,1652388180703718371,1652388181019573371,315
158,1652388183223603371,1652388183507596371,283
159,1652388184831629371,1652388185175637371,344
160,1652388187635602371,1652388187919603371,284
161,1652388189667572371,1652388190067613371,400
162,1652388191539589371,1652388191695590371,156
163,1652388193431595371,1652388193827570371,395
164,1652388201135650371,1652388201487638371,351
165,1652388203639559371,1652388204011640371,372
166,1652388204439670371,1652388204775594371,335
167,1652388207899622371,1652388208075597371,175
168,1652388210759549371,1652388210951635371,192
169,1652388210955650371,1652388211119599371,163
170,1652388211799662371,1652388212027588371,227
171,1652388212743569371,1652388213047676371,304
172,1652388213679720371,1652388214047620371,367
173,1652388214911593371,1652388215347633371,436
174,1652388217679613371,1652388217935685371,256
175,1652388219811645371,1652388220251707371,440
176,1652388222419668371,1652388222939863371,520
177,1652388227275690371,1652388227599766371,324
178,1652388229951640371,1652388230099640371,148
179,1652388230911615371,1652388231487608371,575
180,1652388236643737371,1652388237179721371,535
181,1652388239243710371,1652388239567636371,323
182,1652388241023604371,1652388241403624371,380
183,1652388243191612371,1652388243491571371,299
184,1652388254231574371,1652388254507674371,276
185,1652388257519598371,1652388257915710371,396
186,1652388259503614371,1652388259639597371,135
187,1652388260395493371,1652388260779578371,384
188,1652388262307622371,1652388262663606371,355
189,1652388262867698371,1652388263123620371,255
190,1652388264199595371,1652388264539592371,339
191,1652388268651646371,1652388268971595371,319
192,1652388278147685371,1652388278411644371,263
193,1652388282827614371,1652388283147571371,319
194,1652388294387581371,1652388294743563371,355
195,1652388295535571371,1652388295811615371,276
196,1652388308595606371,1652388309007626371,412
197,1652388311451598371,1652388311827613371,376
198,1652388314599607371,1652388315199797371,600
199,1652388315571614371,1652388315923649371,352
200,1652388316631626371,1652388316931594371,299
201,1652388316959575371,1652388317167653371,208
202,1652388320631622371,1652388320831835371,200
203,1652388321920168371,1652388322311605371,391
204,1652388323219618371,1652388323471694371,252
205,1652388323475589371,1652388323703641371,228
206,1652388326139612371,1652388326403700371,264
207,1652388328327630371,1652388328795629371,467
208,1652388329263658371,1652388329615556371,351
209,1652388331511621371,1652388331731765371,220
210,1652388332719596371,1652388333035627371,316
211,1652388333819547371,1652388333932249371,112
212,1652388334215620371,1652388334659687371,444
213,1652388336011612371,1652388336475615371,464
214,1652388338911650371,1652388339315628371,403
215,1652388340423637371,1652388340883594371,459
216,1652388342775619371,1652388343211795371,436
217,1652388344179599371,1652388344567571371,387
218,1652388346275519371,1652388346547600371,272
219,1652388346551637371,1652388347011622371,459
220,1652388347015636371,1652388347303550371,287
221,1652388348955604371,1652388349319588371,363
222,1652388350223534371,1652388350387547371,164
223,1652388350391673371,1652388350627622371,235
224,1652388351403588371,1652388351763579371,359
225,1652388352879739371,1652388353095513371,215
226,1652388353099582371,1652388353575574371,475
227,1652388354983625371,1652388355407626371,424
228,1652388356475615371,1652388356703706371,228
229,1652388357147588371,1652388357379612371,232
230,1652388357479624371,1652388358103729371,624
231,1652388360575628371,1652388360875683371,300
232,1652388362963751371,1652388363171585371,207
233,1652388363883745371,1652388364035614371,151
234,1652388368251619371,1652388368699651371,448
235,1652388375159600371,1652388375491640371,332
236,1652388376787604371,1652388377071573371,283
237,1652388377075609371,1652388377371618371,296
238,1652388382203596371,1652388382419655371,216
239,1652388384507578371,1652388384851575371,343
240,1652388391575599371,1652388392059642371,484
241,1652388393779669371,1652388394047665371,267
242,1652388397687592371,1652388398003677371,316
243,1652388400127715371,1652388400331709371,203
244,1652388403399605371,1652388403787756371,388
245,1652388403951681371,1652388404307572371,355
246,1652388404591765371,1652388404991681371,399
247,1652388405723620371,1652388406039604371,315
248,1652388408971844371,1652388409367672371,395
249,1652388409975664371,1652388410235710371,260
250,1652388417603596371,1652388417831690371,228
251,1652388417891718371,1652388418095592371,203
252,1652388418767676371,1652388418991628371,223
253,1652388421015586371,1652388421343567371,327
254,1652388421751645371,1652388421919704371,168
255,1652388421923753371,1652388422043597371,119
256,1652388431215612371,1652388431559597371,343
257,1652388432343674371,1652388432515624371,171
258,1652388433423630371,1652388433683615371,259
259,1652388439835583371,1652388440135682371,300
260,1652388448223559371,1652388448563802371,340
261,1652388451827575371,1652388452211678371,384
262,1652388452695590371,1652388452979615371,284
263,1652388456319575371,1652388456679603371,360
264,1652388456807620371,1652388457007597371,199
265,1652388457355656371,1652388457555749371,200
266,1652388458271623371,1652388458703666371,432
267,1652388459375569371,1652388459487626371,112
268,1652388459495609371,1652388459723616371,228
269,1652388459759584371,1652388459951613371,192
270,1652388460547541371,1652388460719735371,172
271,1652388460967597371,1652388461331712371,364
272,1652388462111875371,1652388462319627371,207
273,1652388464359569371,1652388464699637371,340
274,1652388470895606371,1652388471127576371,231
275,1652388471135655371,1652388471559728371,424
276,1652388474515673371,1652388474875624371,359
277,1652388476815613371,1652388477195733371,380
278,1652388479179618371,1652388479591552371,411
279,1652388479755695371,1652388480139719371,384
280,1652388480703685371,1652388481107670371,403
281,1652388481363638371,1652388481531620371,167
282,1652388481539671371,1652388481899687371,360
283,1652388482299605371,1652388482615593371,315
284,1652388487307608371,1652388487627562371,319
285,1652388488635855371,1652388488843584371,207
286,1652388488847613371,1652388489187585371,339
287,1652388490363648371,1652388490699666371,336
288,1652388493375571371,1652388493815617371,440
289,1652388494571672371,1652388494951645371,379
290,1652388499655717371,1652388500031594371,375
291,1652388501515634371,1652388501855611371,339
292,1652388503895585371,1652388504303821371,408
293,1652388504691666371,1652388505059602371,367
294,1652388507863601371,1652388508343583371,479
295,1652388509175619371,1652388509795606371,619
296,1652388512887580371,1652388513203613371,316
297,1652388513311685371,1652388513851609371,539
298,1652388518671749371,1652388518963659371,291
299,1652388521355729371,1652388521839607371,483
300,1652388524059597371,1652388524403746371,344
301,1652388525827683371,1652388526355745371,528
302,1652388526507564371,1652388527051645371,544
