recording id,label id,label name
7c289c28-cc93-4c6b-aa3d-11c86ec9f62d,0f90be2a-3478-489f-bc3c-756bd228a2c0,tsst
7c289c28-cc93-4c6b-aa3d-11c86ec9f62d,2ec9f257-d967-4a68-a310-962ed7f22521,T1
