recording id,timestamp [ns],name,type
c15350d6-9925-4f6c-9ddc-5926120abbbe,1672550313377000000,recording.begin,recording
c15350d6-9925-4f6c-9ddc-5926120abbbe,1672550508297367933,pprep.start,cloud
c15350d6-9925-4f6c-9ddc-5926120abbbe,1672550624975171833,pprep.end,cloud
c15350d6-9925-4f6c-9ddc-5926120abbbe,1672550629356924332,pspeech.start,cloud
c15350d6-9925-4f6c-9ddc-5926120abbbe,1672550746531665042,pspeech.end,cloud
c15350d6-9925-4f6c-9ddc-5926120abbbe,1672550857575288200,cprep.start,cloud
c15350d6-9925-4f6c-9ddc-5926120abbbe,1672550980287321959,cprep.end,cloud
c15350d6-9925-4f6c-9ddc-5926120abbbe,1672550986539495415,cspeech.start,cloud
c15350d6-9925-4f6c-9ddc-5926120abbbe,1672551103887468500,cspeech.end,cloud
c15350d6-9925-4f6c-9ddc-5926120abbbe,1672551264941000000,recording.end,recording
