recording id,timestamp [ns],name,type
785c608f-4758-47d2-92da-9e3c99dc0c76,1697472535814000000,recording.begin,recording
785c608f-4758-47d2-92da-9e3c99dc0c76,1697472695884023745,gaze.corrected,cloud
785c608f-4758-47d2-92da-9e3c99dc0c76,1697472867404805925,pprep.start,cloud
785c608f-4758-47d2-92da-9e3c99dc0c76,1697472984482552685,pprep.end,cloud
785c608f-4758-47d2-92da-9e3c99dc0c76,1697472989109155156,pspeech.start,cloud
785c608f-4758-47d2-92da-9e3c99dc0c76,1697473106198979790,pspeech.end,cloud
785c608f-4758-47d2-92da-9e3c99dc0c76,1697473200132774802,cprep.start,cloud
785c608f-4758-47d2-92da-9e3c99dc0c76,1697473316853436317,cprep.end,cloud
785c608f-4758-47d2-92da-9e3c99dc0c76,1697473321273075877,cspeech.start,cloud
785c608f-4758-47d2-92da-9e3c99dc0c76,1697473438350287150,cspeech.end,cloud
785c608f-4758-47d2-92da-9e3c99dc0c76,1697473652821000000,recording.end,recording
