recording id,timestamp [ns],name,type
a2707187-3e7a-4ffc-8387-045d4a8a1a24,1642030256565000000,recording.begin,recording
a2707187-3e7a-4ffc-8387-045d4a8a1a24,1642030608676000000,pprep.start,cloud
a2707187-3e7a-4ffc-8387-045d4a8a1a24,1642030735286000000,pprep.end,cloud
a2707187-3e7a-4ffc-8387-045d4a8a1a24,1642030737125000000,pspeech.start,cloud
a2707187-3e7a-4ffc-8387-045d4a8a1a24,1642030868598000000,pspeech.end,cloud
a2707187-3e7a-4ffc-8387-045d4a8a1a24,1642030954358000000,cprep.start,cloud
a2707187-3e7a-4ffc-8387-045d4a8a1a24,1642031079027000000,cprep.end,cloud
a2707187-3e7a-4ffc-8387-045d4a8a1a24,1642031080923000000,cspeech.start,cloud
a2707187-3e7a-4ffc-8387-045d4a8a1a24,1642031205776000000,cspeech.end,cloud
a2707187-3e7a-4ffc-8387-045d4a8a1a24,1642031248919000000,recording.end,recording
