blink id,start timestamp [ns],end timestamp [ns],duration [ms]
1,1655486587904941367,1655486588156995367,252
2,1655486590069100367,1655486590381033367,311
3,1655486591361016367,1655486591612975367,251
4,1655486592540986367,1655486592952972367,411
5,1655486596076992367,1655486596420954367,343
6,1655486596433525367,1655486596617012367,183
7,1655486597337060367,1655486597665007367,327
8,1655486598464969367,1655486599041074367,576
9,1655486602040962367,1655486602324954367,283
10,1655486602336921367,1655486602644981367,308
11,1655486603373031367,1655486603656985367,283
12,1655486605524980367,1655486605793013367,268
13,1655486607733058367,1655486608136929367,403
14,1655486609908985367,1655486610188928367,279
15,1655486613589084367,1655486613877266367,288
16,1655486616265145367,1655486616577308367,312
17,1655486617453099367,1655486617857039367,403
18,1655486618077027367,1655486618424920367,347
19,1655486619520979367,1655486619812988367,292
20,1655486620552999367,1655486620980961367,427
21,1655486621152952367,1655486621424939367,271
22,1655486622696911367,1655486622953020367,256
23,1655486623276966367,1655486623645002367,368
24,1655486624357128367,1655486624689046367,331
25,1655486624693090367,1655486624972983367,279
26,1655486628321058367,1655486628664947367,343
27,1655486631217155367,1655486631684954367,467
28,1655486632433012367,1655486632848901367,415
29,1655486633605010367,1655486633937083367,332
30,1655486635576937367,1655486636024993367,448
31,1655486636541008367,1655486636688918367,147
32,1655486637961083367,1655486638240963367,279
33,1655486645801062367,1655486646092960367,291
34,1655486647773150367,1655486648188988367,415
35,1655486649304967367,1655486649680971367,376
36,1655486650361369367,1655486650712983367,351
37,1655486652068945367,1655486652484999367,416
38,1655486652892999367,1655486653337078367,444
39,1655486654377054367,1655486654844901367,467
40,1655486655781028367,1655486656256971367,475
41,1655486657092983367,1655486657440919367,347
42,1655486663308953367,1655486663489053367,180
43,1655486663520972367,1655486663864961367,343
44,1655486663988981367,1655486664317160367,328
45,1655486665728966367,1655486665993076367,264
46,1655486666217062367,1655486666588956367,371
47,1655486666845030367,1655486667041034367,196
48,1655486667044914367,1655486667352976367,308
49,1655486667444967367,1655486667884956367,439
50,1655486672000968367,1655486672253048367,252
51,1655486673853047367,1655486674109016367,255
52,1655486675484929367,1655486675828994367,344
53,1655486680364921367,1655486680720989367,356
54,1655486680976943367,1655486681221126367,244
55,1655486681845013367,1655486682149187367,304
56,1655486684368938367,1655486684788970367,420
57,1655486686352955367,1655486686584949367,231
58,1655486688660951367,1655486688896912367,235
59,1655486690528966367,1655486690720963367,191
60,1655486690724983367,1655486691057063367,332
61,1655486691232960367,1655486691660938367,427
62,1655486691884955367,1655486692240976367,356
63,1655486694085030367,1655486694565138367,480
64,1655486695137008367,1655486695765193367,628
65,1655486695872963367,1655486696256963367,384
66,1655486696260919367,1655486696572965367,312
67,1655486696576971367,1655486696772989367,196
68,1655486696893172367,1655486697165025367,271
69,1655486697168972367,1655486697541125367,372
70,1655486698736971367,1655486699005006367,268
71,1655486699012967367,1655486699365110367,352
72,1655486699437085367,1655486699688935367,251
73,1655486699692931367,1655486700008980367,316
74,1655486700748965367,1655486701116961367,367
75,1655486701428943367,1655486701733139367,304
76,1655486703444978367,1655486703729721367,284
77,1655486703733023367,1655486704000944367,267
78,1655486704493001367,1655486704929085367,436
79,1655486705048988367,1655486705488927367,439
80,1655486708304968367,1655486708536946367,231
81,1655486708544956367,1655486708932970367,388
82,1655486710041148367,1655486710425041367,383
83,1655486710697034367,1655486711092981367,395
84,1655486712496922367,1655486712861107367,364
85,1655486715212985367,1655486715592965367,379
86,1655486717104951367,1655486717524965367,420
87,1655486719516931367,1655486719764946367,248
88,1655486719768975367,1655486720137184367,368
89,1655486728305078367,1655486728604957367,299
90,1655486729184963367,1655486729445172367,260
91,1655486729448934367,1655486729824980367,376
92,1655486731269110367,1655486731636983367,367
93,1655486732280937367,1655486732724931367,443
94,1655486733365011367,1655486733556998367,191
95,1655486733561106367,1655486733856971367,295
96,1655486735288984367,1655486735648999367,360
97,1655486742040978367,1655486742421204367,380
98,1655486743980919367,1655486744437217367,456
99,1655486748549053367,1655486748817063367,268
100,1655486753492989367,1655486753717192367,224
101,1655486756196978367,1655486756617195367,420
102,1655486756965117367,1655486757392924367,427
103,1655486758524933367,1655486758832989367,308
104,1655486760464946367,1655486760781033367,316
105,1655486769993000367,1655486770305073367,312
106,1655486777344985367,1655486777765033367,420
107,1655486788832989367,1655486789168913367,335
108,1655486791665044367,1655486791901048367,236
109,1655486794800946367,1655486795172935367,371
110,1655486798812910367,1655486799104985367,292
111,1655486799112983367,1655486799444959367,331
112,1655486800852985367,1655486801213154367,360
113,1655486802024905367,1655486802385046367,360
114,1655486805132955367,1655486805440946367,307
115,1655486805541014367,1655486805936983367,395
116,1655486807200939367,1655486807509061367,308
117,1655486812257213367,1655486812548982367,291
118,1655486815137008367,1655486815420932367,283
119,1655486815917179367,1655486816393020367,475
120,1655486818836936367,1655486819297298367,460
121,1655486820024959367,1655486820304997367,280
122,1655486820793063367,1655486821101028367,307
123,1655486821620953367,1655486821917026367,296
124,1655486822032982367,1655486822273038367,240
125,1655486822277012367,1655486822688966367,411
126,1655486822801018367,1655486823252977367,451
127,1655486823968984367,1655486824352971367,383
128,1655486826104949367,1655486826440948367,335
129,1655486826448981367,1655486826881043367,432
130,1655486828900956367,1655486829196922367,295
131,1655486829725057367,1655486830157078367,432
132,1655486830944912367,1655486831344987367,400
133,1655486832724964367,1655486833216984367,492
134,1655486834512939367,1655486834848952367,336
135,1655486834852973367,1655486835032985367,180
136,1655486836281006367,1655486836685142367,404
137,1655486837685104367,1655486837948944367,263
138,1655486837952957367,1655486838412985367,460
139,1655486838632928367,1655486838888959367,256
140,1655486843208981367,1655486843468937367,259
141,1655486843764923367,1655486844185147367,420
142,1655486844188930367,1655486844700941367,512
143,1655486845861477367,1655486846149091367,287
144,1655486846416941367,1655486846616945367,200
145,1655486846625023367,1655486846885015367,259
146,1655486847881074367,1655486848248959367,367
147,1655486848397046367,1655486848624943367,227
148,1655486848632924367,1655486848816980367,184
149,1655486848892927367,1655486849125027367,232
150,1655486849372985367,1655486849813035367,440
