blink id,start timestamp [ns],end timestamp [ns],duration [ms]
1,1667924306097258358,1667924306445172358,347
2,1667924308277411358,1667924308477420358,200
3,1667924309429182358,1667924309969232358,540
4,1667924310149230358,1667924310277187358,127
5,1667924317809240358,1667924318057232358,247
6,1667924323313456358,1667924323945247358,631
7,1667924323949271358,1667924324269235358,319
8,1667924325349188358,1667924325809272358,460
9,1667924326341277358,1667924326741198358,399
10,1667924328481429358,1667924328977277358,495
11,1667924330781236358,1667924331129192358,347
12,1667924339525188358,1667924340049178358,523
13,1667924340069190358,1667924340469251358,400
14,1667924348149447358,1667924348417182358,267
15,1667924358557169358,1667924358905378358,348
16,1667924368613203358,1667924369029262358,416
17,1667924369905181358,1667924370285255358,380
18,1667924374977147358,1667924375441213358,464
19,1667924383705238358,1667924384045347358,340
20,1667924393073192358,1667924393389198358,316
21,1667924397425203358,1667924397901218358,476
22,1667924422161259358,1667924422489308358,328
23,1667924424213316358,1667924424569147358,355
24,1667924425465220358,1667924425877189358,411
25,1667924430581203358,1667924430753285358,172
26,1667924432141203358,1667924432565205358,424
27,1667924435829336358,1667924436189205358,359
28,1667924444109295358,1667924444505348358,396
29,1667924450393191358,1667924450793247358,400
30,1667924468741178358,1667924469137175358,395
31,1667924479097288358,1667924479433555358,336
32,1667924483733231358,1667924483973181358,239
33,1667924485925252358,1667924486277258358,352
34,1667924491921180358,1667924492277306358,356
35,1667924512393226358,1667924512709178358,315
36,1667924514377221358,1667924514801187358,423
37,1667924517681193358,1667924518033174358,351
38,1667924519285191358,1667924519625243358,340
39,1667924556161250358,1667924556561277358,400
40,1667924559345338358,1667924559673326358,327
41,1667924580961259358,1667924581325176358,363
42,1667924611869313358,1667924612249203358,379
43,1667924623493170358,1667924623805249358,312
44,1667924628101217358,1667924628417258358,316
45,1667924635789173358,1667924636005178358,216
46,1667924644709196358,1667924645289226358,580
47,1667924649961436358,1667924650301347358,339
48,1667924673585267358,1667924674049225358,463
49,1667924690697192358,1667924691049239358,352
50,1667924693321181358,1667924693645312358,324
51,1667924697233182358,1667924697685170358,451
52,1667924698769376358,1667924699105210358,335
53,1667924719201231358,1667924719457198358,255
54,1667924728917215358,1667924729365223358,448
55,1667924746281199358,1667924746737279358,456
56,1667924747153225358,1667924747557162358,403
57,1667924754109173358,1667924754417273358,308
58,1667924754757306358,1667924755157161358,399
59,1667924761021258358,1667924761497161358,475
60,1667924767865248358,1667924768133413358,268
61,1667924788201319358,1667924788625252358,423
62,1667924803941246358,1667924804365186358,423
63,1667924812021214358,1667924812313199358,291
64,1667924819925207358,1667924820341308358,416
65,1667924827289215358,1667924827645281358,356
66,1667924829065246358,1667924829397232358,331
67,1667924834029186358,1667924834193177358,163
68,1667924842449259358,1667924842881357358,432
69,1667924843073213358,1667924843453201358,379
70,1667924854281214358,1667924854553209358,271
71,1667924855277180358,1667924855693183358,416
72,1667924876229216358,1667924876561333358,332
73,1667924882061233358,1667924882429254358,368
74,1667924903305217358,1667924903701189358,395
75,1667924910465245358,1667924910761248358,296
76,1667924915965289358,1667924916277247358,311
77,1667924921389171358,1667924921765232358,376
78,1667924947869190358,1667924948293245358,424
79,1667924953973219358,1667924954257238358,284
80,1667924979621233358,1667924979985190358,363
81,1667924980641225358,1667924981045239358,404
82,1667924983957185358,1667924984441267358,484
83,1667924985697267358,1667924986077305358,380
84,1667924988917258358,1667924989309386358,392
85,1667924990765225358,1667924991153240358,388
86,1667925004569349358,1667925004821211358,251
87,1667925017869854358,1667925018237214358,367
88,1667925019713211358,1667925020101194358,387
89,1667925023733263358,1667925024033211358,299
90,1667925030085239358,1667925030393323358,308
91,1667925034173280358,1667925034533299358,360
92,1667925035509156358,1667925035997199358,488
93,1667925060385279358,1667925060681227358,295
94,1667925067369386358,1667925067809163358,439
95,1667925083129213358,1667925083537256358,408
96,1667925095693197358,1667925095945166358,251
97,1667925104317181358,1667925104645170358,327
98,1667925108865199358,1667925109245338358,380
99,1667925119537177358,1667925119809227358,272
100,1667925206605425358,1667925206801297358,195
101,1667925208881280358,1667925209013216358,131
102,1667925212661294358,1667925213337179358,675
103,1667925220101310358,1667925220593277358,491
104,1667925225309195358,1667925225677255358,368
105,1667925229241182358,1667925229705219358,464
106,1667925234129217358,1667925234517161358,387
107,1667925241617184358,1667925241949368358,332
108,1667925253293306358,1667925253741166358,447
109,1667925258473305358,1667925258941185358,467
110,1667925262501222358,1667925262653238358,152
