recording id,timestamp [ns],name,type
eed8e789-5723-4cae-b333-98729a6e6885,1690212975560000000,recording.begin,recording
eed8e789-5723-4cae-b333-98729a6e6885,1690213315059386000,gaze.corrected,cloud
eed8e789-5723-4cae-b333-98729a6e6885,1690213413995201160,pprep.start,cloud
eed8e789-5723-4cae-b333-98729a6e6885,1690213530962536135,pprep.end,cloud
eed8e789-5723-4cae-b333-98729a6e6885,1690213535623831259,pspeech.start,cloud
eed8e789-5723-4cae-b333-98729a6e6885,1690213652523299025,pspeech.end,cloud
eed8e789-5723-4cae-b333-98729a6e6885,1690213756612303841,cprep.start,cloud
eed8e789-5723-4cae-b333-98729a6e6885,1690213873495425858,cprep.end,cloud
eed8e789-5723-4cae-b333-98729a6e6885,1690213878598303608,cspeech.start,cloud
eed8e789-5723-4cae-b333-98729a6e6885,1690213995576251709,cspeech.end,cloud
eed8e789-5723-4cae-b333-98729a6e6885,1690214267933000000,recording.end,recording
