recording id,timestamp [ns],name,type
f0c774e9-676a-419d-96f9-7a3fd9309a87,1712421275744000000,recording.begin,recording
f0c774e9-676a-419d-96f9-7a3fd9309a87,1712421447300203321,gaze.corrected,cloud
f0c774e9-676a-419d-96f9-7a3fd9309a87,1712421585289464182,pprep.start,cloud
f0c774e9-676a-419d-96f9-7a3fd9309a87,1712421701933861979,pprep.end,cloud
f0c774e9-676a-419d-96f9-7a3fd9309a87,1712421706640765346,pspeech.start,cloud
f0c774e9-676a-419d-96f9-7a3fd9309a87,1712421823678962635,pspeech.end,cloud
f0c774e9-676a-419d-96f9-7a3fd9309a87,1712421986233054853,cprep.start,cloud
f0c774e9-676a-419d-96f9-7a3fd9309a87,1712422103040165880,cprep.end,cloud
f0c774e9-676a-419d-96f9-7a3fd9309a87,1712422107436394185,cspeech.start,cloud
f0c774e9-676a-419d-96f9-7a3fd9309a87,1712422439900000000,recording.end,recording
