recording id,timestamp [ns],name,type
4c47f7db-70d4-414f-9655-b9d59e8aa518,1694192412074000000,recording.begin,recording
4c47f7db-70d4-414f-9655-b9d59e8aa518,1694192529727825000,gaze.corrected,cloud
4c47f7db-70d4-414f-9655-b9d59e8aa518,1694192632143960000,pprep.start,cloud
4c47f7db-70d4-414f-9655-b9d59e8aa518,1694192748756335000,pprep.end,cloud
4c47f7db-70d4-414f-9655-b9d59e8aa518,1694192753411354000,pspeech.start,cloud
4c47f7db-70d4-414f-9655-b9d59e8aa518,1694192869984017000,pspeech.end,cloud
4c47f7db-70d4-414f-9655-b9d59e8aa518,1694192952523813000,cprep.start,cloud
4c47f7db-70d4-414f-9655-b9d59e8aa518,1694193069031718000,cprep.end,cloud
4c47f7db-70d4-414f-9655-b9d59e8aa518,1694193074066953000,cspeech.start,cloud
4c47f7db-70d4-414f-9655-b9d59e8aa518,1694193190954882000,cspeech.end,cloud
4c47f7db-70d4-414f-9655-b9d59e8aa518,1694193358801000000,recording.end,recording
