recording id,label id,label name
3ed4ccc2-6988-434c-9d4a-efa22aeddc61,0f90be2a-3478-489f-bc3c-756bd228a2c0,tsst
3ed4ccc2-6988-434c-9d4a-efa22aeddc61,2ec9f257-d967-4a68-a310-962ed7f22521,T1
