fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
1,1653084070642786414,1653084071126734414,483,502.2002072972973,767.014258108108,-2.8596942648648644,-16.41953086486486
2,1653084071378791414,1653084072334820414,956,537.2928433333333,639.0102509722223,-0.12944147327777777,-6.752231305555556
3,1653084072478769414,1653084073238778414,760,586.9555312068966,971.8044863793102,4.0753819310344825,-31.941538413793104
4,1653084073458788414,1653084073794804414,336,865.5135824,668.0476168,24.90240648,-8.671530224
5,1653084073966779414,1653084074042755414,75,318.41799,838.3702333333334,-17.532820333333333,-21.509768166666664
6,1653084074150822414,1653084074510815414,359,546.6308134482758,1015.4908710344828,0.6670873448275862,-35.31134
7,1653084074538821414,1653084074690758414,151,582.6448283333334,1001.9578566666669,3.7700211500000003,-34.25319141666667
8,1653084074710794414,1653084074990866414,280,542.9820665000001,982.8915155000001,0.34031176500000004,-32.81176725
9,1653084075170810414,1653084075618729414,447,471.2592887096775,683.6273951612902,-5.1761832000000005,-10.109922983870968
10,1653084075706889414,1653084076582792414,875,394.4445921311475,970.242878032787,-12.21815782786885,-31.644355967213116
11,1653084077034754414,1653084077762903414,728,796.9465799999999,770.5624595833333,20.075766895833333,-16.3693291875
12,1653084077811080414,1653084078262784414,451,853.0538263333333,737.6734216666666,24.261717833333332,-13.795588000000002
13,1653084078498768414,1653084078810766414,311,278.9188242857143,797.6962500000002,-20.41055423809524,-18.363883761904763
14,1653084078870757414,1653084079374771414,504,449.81045088235294,775.3494305882352,-6.946650897058824,-17.015633411764703
15,1653084079406814414,1653084080222817414,816,446.0013194642857,755.5543464285714,-7.2082152553571435,-15.517882821428572
16,1653084080474770414,1653084081070837414,596,503.51396000000005,753.4002125,-2.750666265,-15.391394375
17,1653084081382773414,1653084081542983414,160,832.96449,829.9075500000001,23.3091243,-20.6473165
18,1653084081570763414,1653084082747032414,1176,733.2313788888889,798.0158333333334,15.22579650617284,-18.559276209876543
19,1653084082790931414,1653084083174757414,383,764.0010696,868.3101756000001,18.096641039999998,-23.731016760000003
20,1653084083202764414,1653084083342737414,139,657.908821111111,878.0872388888889,9.600048333333335,-24.727133111111115
21,1653084083386838414,1653084083994754414,607,780.8987736585366,897.0048370731708,19.71178351219512,-25.807492414634154
22,1653084084038744414,1653084084394878414,356,778.2215333333334,932.1167916666667,19.815267458333334,-28.445346875
23,1653084084434760414,1653084084786968414,352,685.8282182608694,1013.4064769565217,12.780718434782612,-34.920079869565214
24,1653084084830758414,1653084085330791414,500,661.9683203030303,970.3117248484849,10.406160242424242,-31.70355187878788
25,1653084085370797414,1653084085526767414,155,660.605652,857.454618,9.735018799999999,-23.1656535
26,1653084085582749414,1653084085754767414,172,565.4757375,803.2772983333334,2.079764041666666,-19.163624499999997
27,1653084085842778414,1653084086018776414,175,488.04415000000006,537.9678745454546,-3.852858618181818,0.8869552809090909
28,1653084086070918414,1653084086610775414,539,678.6610513513514,486.07344,10.583648064864866,4.79159325381081
29,1653084086682761414,1653084086918750414,235,662.99568,702.05854,9.5015443125,-11.46474290625
30,1653084087002827414,1653084088234728414,1231,685.4699251190476,810.6495769047618,11.543354101190477,-19.600514869047622
31,1653084088294799414,1653084088418807414,124,582.5335033333333,793.3873711111111,3.404320922222222,-18.409472
32,1653084088467740414,1653084090482773414,2015,552.3732006617647,864.4244535294118,1.0680965863235292,-23.79469692647059
33,1653084090583016414,1653084091006748414,423,269.81223137931033,603.6481751724139,-20.388082068965513,-3.9904711517241376
34,1653084091126817414,1653084093902734414,2775,526.9225677486911,975.7689208900525,-1.0268286854502617,-32.256613837696335
35,1653084094167633414,1653084094287592414,119,588.1627125,228.71209,3.965414675,24.293095625
36,1653084094310751414,1653084095062960414,752,589.3780172549019,254.3863437254902,4.019899992156862,22.34155817647059
37,1653084095322755414,1653084095394758414,72,604.1002,800.523924,5.108768060000001,-18.9356272
38,1653084095422742414,1653084095582766414,160,630.5951945454545,726.5411636363635,7.049611690909091,-13.333439454545454
39,1653084095714885414,1653084095870760414,155,501.946294,963.297126,-3.12151301,-31.299482300000005
40,1653084095882769414,1653084098130741414,2247,579.1221750322582,935.755963096774,3.317620746909678,-29.19041934193549
41,1653084098162801414,1653084098706809414,544,554.7592364864865,937.5270383783783,1.3094236211891892,-29.344457648648646
42,1653084098746844414,1653084098878775414,131,623.07902875,925.8277075,6.9426102125,-28.397078625
43,1653084099078763414,1653084099522774414,444,879.5316376666666,627.1905076666667,25.859099133333327,-5.658285243333333
44,1653084099562769414,1653084099738746414,175,764.4036663636363,628.0930163636364,17.101139000000003,-5.837417772727273
45,1653084099794745414,1653084100166761414,372,826.4299848,559.9883268000001,21.73978952,-0.7546861340000001
46,1653084100418747414,1653084100914828414,496,577.1809096874999,1025.6727865625,3.34681726875,-36.08083781249999
