recording id,timestamp [ns],name,type
92d23c6a-bb76-4b7f-bee0-3d9417335b46,1684941747393000000,recording.begin,recording
92d23c6a-bb76-4b7f-bee0-3d9417335b46,1684942336654441308,pprep.start,cloud
92d23c6a-bb76-4b7f-bee0-3d9417335b46,1684942455089052916,pprep.end,cloud
92d23c6a-bb76-4b7f-bee0-3d9417335b46,1684942457897849624,pspeech.start,cloud
92d23c6a-bb76-4b7f-bee0-3d9417335b46,1684942578177909234,pspeech.end,cloud
92d23c6a-bb76-4b7f-bee0-3d9417335b46,1684942657232438225,cprep.start,cloud
92d23c6a-bb76-4b7f-bee0-3d9417335b46,1684942773842228500,cprep.end,cloud
92d23c6a-bb76-4b7f-bee0-3d9417335b46,1684942778600473374,cspeech.start,cloud
92d23c6a-bb76-4b7f-bee0-3d9417335b46,1684942895690315109,cspeech.end,cloud
92d23c6a-bb76-4b7f-bee0-3d9417335b46,1684943119509000000,recording.end,recording
