section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
967161c3-3ca4-4a61-9169-b9c6c08f89c2,6aec58a8-4587-42e6-9bfc-ede7f18d821c,1,1660583508593352242,1660583508621373242,28,34.05658979761783,2.560649104763548,1368.8321739241123,1632.9194544598413
967161c3-3ca4-4a61-9169-b9c6c08f89c2,6aec58a8-4587-42e6-9bfc-ede7f18d821c,2,1660583509089414242,1660583509117542242,28,30.671245920029428,2.304895108385722,1229.0982655774737,1473.18165196987
967161c3-3ca4-4a61-9169-b9c6c08f89c2,6aec58a8-4587-42e6-9bfc-ede7f18d821c,3,1660583509349354242,1660583509369401242,20,20.740733861846554,1.5552262906891754,1048.6548168405316,1106.9502936325277
967161c3-3ca4-4a61-9169-b9c6c08f89c2,6aec58a8-4587-42e6-9bfc-ede7f18d821c,4,1660583509825353242,1660583509853417242,28,27.4985426589821,2.067540302644482,1130.6306292542486,1255.9571403647744
967161c3-3ca4-4a61-9169-b9c6c08f89c2,6aec58a8-4587-42e6-9bfc-ede7f18d821c,5,1660583509961384242,1660583509981406242,20,24.21340268720968,1.820729890776546,1216.7666198727536,1374.9082299037614
967161c3-3ca4-4a61-9169-b9c6c08f89c2,6aec58a8-4587-42e6-9bfc-ede7f18d821c,6,1660583510209383242,1660583510233381242,23,29.258954872257753,2.1929847583502964,1186.7432727050395,1371.4120333036494
967161c3-3ca4-4a61-9169-b9c6c08f89c2,6aec58a8-4587-42e6-9bfc-ede7f18d821c,7,1660583510529389242,1660583510561404242,32,39.76495737179264,2.9910693927767564,1344.3084031060737,1743.4532751987995
967161c3-3ca4-4a61-9169-b9c6c08f89c2,6aec58a8-4587-42e6-9bfc-ede7f18d821c,8,1660583510849373242,1660583510909417242,60,12.09926948088501,0.9106815646955325,1103.4434912805175,1494.202245108132
967161c3-3ca4-4a61-9169-b9c6c08f89c2,6aec58a8-4587-42e6-9bfc-ede7f18d821c,9,1660583511317392242,1660583511337383242,19,21.299519525419573,1.5910245983801223,1074.5423435032665,1154.7341394876846
967161c3-3ca4-4a61-9169-b9c6c08f89c2,6aec58a8-4587-42e6-9bfc-ede7f18d821c,10,1660583512145353242,1660583512165593242,20,22.964131838972758,1.7162386250525634,1152.1915986618114,1248.8610424787817
967161c3-3ca4-4a61-9169-b9c6c08f89c2,6aec58a8-4587-42e6-9bfc-ede7f18d821c,11,1660583513005407242,1660583513029372242,23,24.04651328562591,1.7960028862594033,977.6584590894078,1021.7067576274303
967161c3-3ca4-4a61-9169-b9c6c08f89c2,6aec58a8-4587-42e6-9bfc-ede7f18d821c,12,1660583513745437242,1660583513765418242,19,23.645750012625484,1.7691104722224302,1189.389396602462,1265.1764548492836
967161c3-3ca4-4a61-9169-b9c6c08f89c2,6aec58a8-4587-42e6-9bfc-ede7f18d821c,13,1660583513905634242,1660583513985401242,79,21.17490755869125,1.592096209365363,853.199127216818,1271.7575017822637
967161c3-3ca4-4a61-9169-b9c6c08f89c2,6aec58a8-4587-42e6-9bfc-ede7f18d821c,14,1660583514369393242,1660583514401551242,32,58.82098176469501,4.385707859779999,1991.9133519931218,2394.597956313337
967161c3-3ca4-4a61-9169-b9c6c08f89c2,6aec58a8-4587-42e6-9bfc-ede7f18d821c,15,1660583514461418242,1660583514549344242,87,30.279822594190865,2.268100716457335,1311.4188648588797,2348.856016694924
967161c3-3ca4-4a61-9169-b9c6c08f89c2,6aec58a8-4587-42e6-9bfc-ede7f18d821c,16,1660583514681369242,1660583514701410242,20,22.429976759075952,1.6841883681820813,1132.8823254856597,1206.0191342982364
967161c3-3ca4-4a61-9169-b9c6c08f89c2,6aec58a8-4587-42e6-9bfc-ede7f18d821c,17,1660583514985393242,1660583515009394242,24,30.46703571755383,2.291822498763077,1224.7115331670725,1399.7908334349556
967161c3-3ca4-4a61-9169-b9c6c08f89c2,6aec58a8-4587-42e6-9bfc-ede7f18d821c,18,1660583515973422242,1660583516045395242,71,1.16135403511465,0.08722122925883233,937.0016396855284,1331.7042129100316
967161c3-3ca4-4a61-9169-b9c6c08f89c2,6aec58a8-4587-42e6-9bfc-ede7f18d821c,19,1660583516221379242,1660583516241470242,20,22.840102071647014,1.7180177630725382,1167.111081417032,1299.5750643987008
967161c3-3ca4-4a61-9169-b9c6c08f89c2,6aec58a8-4587-42e6-9bfc-ede7f18d821c,20,1660583516489414242,1660583516645386242,155,56.66096955767189,4.2431229754337165,926.7317466432603,1512.1537670869914
967161c3-3ca4-4a61-9169-b9c6c08f89c2,6aec58a8-4587-42e6-9bfc-ede7f18d821c,21,1660583516721944242,1660583517081386242,359,225.17201359239584,16.949999232341472,2074.0189752655847,5462.758659725886
