recording id,timestamp [ns],name,type
a6178af2-f8cc-4ce5-a1eb-b9caa6b0ebc8,1659027072268000000,recording.begin,recording
a6178af2-f8cc-4ce5-a1eb-b9caa6b0ebc8,1659027253500000000,pprep.start,cloud
a6178af2-f8cc-4ce5-a1eb-b9caa6b0ebc8,1659027375342000000,pprep.end,cloud
a6178af2-f8cc-4ce5-a1eb-b9caa6b0ebc8,1659027376824000000,pspeech.start,cloud
a6178af2-f8cc-4ce5-a1eb-b9caa6b0ebc8,1659027498539000000,pspeech.end,cloud
a6178af2-f8cc-4ce5-a1eb-b9caa6b0ebc8,1659027574746000000,cprep.start,cloud
a6178af2-f8cc-4ce5-a1eb-b9caa6b0ebc8,1659027696231000000,cprep.end,cloud
a6178af2-f8cc-4ce5-a1eb-b9caa6b0ebc8,1659027698680000000,cspeech.start,cloud
a6178af2-f8cc-4ce5-a1eb-b9caa6b0ebc8,1659027819942000000,cspeech.end,cloud
a6178af2-f8cc-4ce5-a1eb-b9caa6b0ebc8,1659027852289000000,recording.end,recording
