recording id,timestamp [ns],name,type
f31086fe-826b-494d-9116-4c3363e153fc,1700585982821000000,recording.begin,recording
f31086fe-826b-494d-9116-4c3363e153fc,1700586058027212000,gaze.corrected,cloud
f31086fe-826b-494d-9116-4c3363e153fc,1700586157699598000,pprep.start,cloud
f31086fe-826b-494d-9116-4c3363e153fc,1700586274068996000,pprep.end,cloud
f31086fe-826b-494d-9116-4c3363e153fc,1700586278298505000,pspeech.start,cloud
f31086fe-826b-494d-9116-4c3363e153fc,1700586394854561000,pspeech.end,cloud
f31086fe-826b-494d-9116-4c3363e153fc,1700586557480505000,cprep.start,cloud
f31086fe-826b-494d-9116-4c3363e153fc,1700586673720673000,cprep.end,cloud
f31086fe-826b-494d-9116-4c3363e153fc,1700586677653384000,cspeech.start,cloud
f31086fe-826b-494d-9116-4c3363e153fc,1700586794233000000,cspeech.end,cloud
f31086fe-826b-494d-9116-4c3363e153fc,1700586886615000000,recording.end,recording
