recording id,label id,label name
dbd8dd7c-b4b5-44fc-8c36-f5cd857163c7,3547b496-7c23-4349-b741-a3ce2910fb81,child
dbd8dd7c-b4b5-44fc-8c36-f5cd857163c7,acae88f0-1198-4f82-a881-890403d88dcb,T1
dbd8dd7c-b4b5-44fc-8c36-f5cd857163c7,52777816-c06d-427d-83ba-58fa50018c4d,tsst
