recording id,timestamp [ns],name,type
36253aef-5f7c-47b1-a503-622ae7453c13,1652224733081000000,recording.begin,recording
36253aef-5f7c-47b1-a503-622ae7453c13,1652224997309999000,pprep.start,cloud
36253aef-5f7c-47b1-a503-622ae7453c13,1652225119153000000,pprep.end,cloud
36253aef-5f7c-47b1-a503-622ae7453c13,1652225120641000000,pspeech.start,cloud
36253aef-5f7c-47b1-a503-622ae7453c13,1652225240337000000,pspeech.end,cloud
36253aef-5f7c-47b1-a503-622ae7453c13,1652225413439000000,cprep.start,cloud
36253aef-5f7c-47b1-a503-622ae7453c13,1652225537563000000,cprep.end,cloud
36253aef-5f7c-47b1-a503-622ae7453c13,1652225538426000000,cspeech.start,cloud
36253aef-5f7c-47b1-a503-622ae7453c13,1652225662146000000,cspeech.end,cloud
36253aef-5f7c-47b1-a503-622ae7453c13,1652225781468000000,recording.end,recording
