section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg]
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768224431104,626.904,1028.322,1.0,1,,8.111446823218118,-36.0346492270512
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768232371104,627.623,1024.165,1.0,1,,8.15096720535822,-35.715991619333074
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768236435104,623.772,1020.491,1.0,1,,7.796412388816012,-35.44429571528401
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768240385104,624.415,1020.479,1.0,1,,7.8522190591557255,-35.442056023175354
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768244376104,625.11,1015.76,1.0,1,,7.887779732637516,-35.081083629140856
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768252372104,629.271,1014.337,1.0,1,,8.240186853078129,-34.96370552487397
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768256436104,630.683,1013.305,1.0,1,,8.356606628447253,-34.88203892424573
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768260388104,630.901,1012.5,1.0,1,,8.371019273203219,-34.82024343044494
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768264364104,631.19,1011.421,1.0,1,,8.390067632233087,-34.73752478742753
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768272370104,632.988,1007.356,1.0,1,,8.522769946372353,-34.42439344960715
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768276493104,635.557,1006.053,1.0,1,,8.736485044582901,-34.3195328959072
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768280352104,635.591,1002.752,1.0,1,,8.721095697685822,-34.068704191810966
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768284398104,636.048,999.409,1.0,1,,8.741868096807876,-33.81378597144182
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768292384104,641.069,992.345,1.0,1,,9.131591228163169,-33.26628833299477
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768296482104,640.536,989.846,1.0,1,,9.072315440081699,-33.0780733782143
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768300386104,640.486,989.863,1.0,1,,9.068173475763041,-33.079488641823296
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768304413104,641.001,988.664,1.0,1,,9.105411083639902,-32.987422659513776
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768312402104,639.665,988.055,1.0,1,,8.988535984228978,-32.944314348801875
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768316380104,636.697,986.048,1.0,1,,8.72573849287894,-32.79884044680107
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768320401104,635.146,981.966,1.0,1,,8.573291236036138,-32.49291614260204
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768324443104,635.584,982.96,1.0,1,,8.6154122412939,-32.56727169599499
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768332379104,632.712,985.362,1.0,1,,8.384103051750044,-32.755462556828626
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768336419104,632.956,983.856,1.0,1,,8.397247781541804,-32.64079966191483
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768340409104,633.873,979.315,1.0,,,8.452366386705668,-32.29482037843704
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768344381104,636.95,972.782,1.0,,,8.679584020182416,-31.79370826655441
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768352407104,639.575,966.543,1.0,,,8.869211682756587,-31.31614429995869
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768356361104,639.293,955.154,1.0,,,8.79042946330199,-30.45608904183842
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768360527104,637.405,942.511,1.0,,,8.575807306819394,-29.505430363447662
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768364379104,637.462,938.766,1.0,,,8.56411322239098,-29.222778502882598
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768372465104,636.831,941.013,1.0,,,8.521762072895374,-29.39359810650877
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768376501104,646.617,931.294,1.0,,,9.285564196783499,-28.641154348072547
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768380447104,646.284,929.459,1.0,2,,9.249786641851994,-28.50360047788813
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768384521104,646.257,922.864,1.0,2,,9.217967353262582,-28.00696614705057
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768392400104,649.698,922.741,1.0,2,,9.499347716074604,-27.990657251266267
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768396410104,649.583,912.334,1.0,2,,9.443448806129974,-27.207747574273824
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768400415104,652.699,913.325,1.0,2,,9.701909417471375,-27.275953583036586
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768404426104,652.011,916.775,1.0,2,,9.661374677201538,-27.536928217560774
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768412439104,651.352,916.445,1.0,2,,9.606095844193845,-27.513474382914055
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768416394104,655.318,922.02,1.0,2,,9.956413023933006,-27.92447369138098
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768420426104,658.031,921.209,1.0,2,,10.174629356298139,-27.85756097973297
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768424421104,657.485,921.628,1.0,2,,10.131958550302942,-27.890339270587546
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768432401104,655.784,917.483,1.0,2,,9.973007842920943,-27.582229279091536
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768436403104,655.119,919.739,1.0,2,,9.929249933909592,-27.75334190256667
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768440426104,652.24,924.167,1.0,2,,9.714289645840642,-28.092674495204143
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768444390104,651.943,928.277,1.0,2,,9.709381627291743,-28.40270824928554
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768452419104,654.127,935.643,1.0,2,,9.925151844327594,-28.952621961565203
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768456413104,652.527,937.427,1.0,2,,9.802048879866238,-29.09052061907407
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768460418104,652.642,935.776,1.0,2,,9.803304024255215,-28.96592791469668
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768464404104,652.43,935.988,1.0,2,,9.786912616203239,-28.982349043045073
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768472419104,651.802,937.73,1.0,2,,9.743709023173714,-29.114940033634632
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768476406104,651.052,938.309,1.0,2,,9.684600449554551,-29.160255741831985
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768480455104,650.483,935.694,1.0,2,,9.624891782022775,-28.96445713062801
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768484420104,648.89,937.102,1.0,2,,9.500257962926396,-29.07397236228845
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768492400104,646.553,931.632,1.0,2,,9.281908685831576,-28.666708240197522
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768496405104,645.773,933.377,1.0,2,,9.225662767662923,-28.799787108211465
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768500382104,645.731,935.763,1.0,2,,9.233237236395972,-28.979715308345206
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768504409104,645.419,937.685,1.0,2,,9.21650742432727,-29.12527153197586
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768512424104,645.11,940.583,1.0,2,,9.204556350054597,-29.344357059775913
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768516435104,647.092,939.512,1.0,2,,9.363319654918648,-29.259405018091428
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768520438104,646.989,940.657,1.0,2,,9.360304958016883,-29.346000458716354
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768524420104,644.971,941.568,1.0,2,,9.197686154735065,-29.418912355476145
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768532407104,643.862,942.54,1.0,2,,9.110453644343615,-29.494593803608502
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768536439104,646.525,943.023,1.0,2,,9.333232683375606,-29.525365547181345
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768540443104,646.75,943.838,1.0,2,,9.35580650412196,-29.586345010857897
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768544411104,649.829,944.453,1.0,2,,9.613899312699806,-29.6260464800701
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768552409104,649.549,945.638,1.0,2,,9.596691696984738,-29.715972539416676
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768556395104,649.934,946.161,1.0,2,,9.631184845900945,-29.754574336903094
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768560420104,649.296,946.561,1.0,2,,9.580260162697407,-29.786156035893967
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768564405104,651.84,946.682,1.0,2,,9.791950176380894,-29.78961225906199
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768572436104,652.814,952.364,1.0,2,,9.902460141959786,-30.21586913805174
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768576390104,649.911,955.374,1.0,2,,9.676561313830252,-30.44961916923016
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768580463104,650.146,954.417,1.0,2,,9.691163384219124,-30.376857638462724
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768584408104,648.487,954.491,1.0,2,,9.553326273039247,-30.38621895750554
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768592404104,648.293,954.537,1.0,2,,9.537393729323009,-30.390129625467893
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768596441104,649.563,954.571,1.0,2,,9.643359511505237,-30.389825823477477
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768600412104,649.052,954.594,1.0,2,,9.600928192984703,-30.392689426925298
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768604392104,649.695,954.635,1.0,2,,9.654708518799358,-30.394329575599635
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768612490104,652.146,956.71,1.0,2,,9.869948957397016,-30.54534580932052
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768616403104,657.205,959.604,1.0,2,,10.308175686357268,-30.751652330671345
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768620436104,659.621,960.897,1.0,2,,10.517480779158804,-30.84330906689145
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768624387104,661.815,961.205,1.0,2,,10.70262015544358,-30.86106223391705
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768632391104,660.309,961.371,1.0,2,,10.577712062757447,-30.87738351261577
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768636403104,659.82,961.027,1.0,2,,10.534839721499472,-30.852619964420246
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768640427104,660.01,960.662,1.0,2,,10.548556969664709,-30.824643208817402
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768644421104,659.604,960.528,1.0,2,,10.513866631735615,-30.815523056375127
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768652407104,659.833,961.412,1.0,2,,10.5381579503177,-30.881629949126207
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768656404104,658.131,966.908,1.0,2,,10.427774798465329,-31.300652332343343
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768660852104,663.712,966.648,1.0,2,,10.8942550596402,-31.26686903367958
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768664385104,663.411,966.749,1.0,2,,10.86966256986741,-31.275258285375706
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768672399104,664.51,966.714,1.0,2,,10.961546823170844,-31.26976985807086
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768676371104,663.685,966.439,1.0,2,,10.890714103272263,-31.25110290602835
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768680393104,664.593,964.786,1.0,2,,10.956666100901192,-31.124024704786116
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768684388104,664.062,964.926,1.0,2,,10.913070688113754,-31.135967928626197
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768692419104,680.287,964.615,1.0,2,,12.269739722764575,-31.068119558522927
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768696418104,677.697,963.355,1.0,2,,12.044456063028454,-30.980597941719395
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768700422104,676.186,959.488,1.0,2,,11.892558549399155,-30.693524268242133
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768704400104,674.785,956.853,1.0,,,11.75854203175582,-30.498930928541405
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768712922104,673.496,945.911,1.0,,,11.583176901063997,-29.678690886497467
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768716572104,674.372,942.396,1.0,,,11.634459749356239,-29.411929867820348
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768720438104,675.901,939.887,1.0,,,11.745720045338532,-29.219191309710553
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768724392104,674.224,932.795,1.0,,,11.565476133015826,-28.69033352256983
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768732415104,683.568,911.314,1.0,,,12.207433604664786,-27.053764549762395
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768736415104,682.457,902.619,1.0,,,12.069046457689522,-26.404498969582665
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768740416104,685.303,904.114,1.0,,,12.308144613524215,-26.509544081166684
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768744382104,690.899,899.833,1.0,,,12.737835599258636,-26.17449957193218
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768752422104,700.338,882.915,1.0,,,13.404146544502476,-24.884135218734016
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768756417104,698.453,881.187,1.0,3,,13.243094127485904,-24.759767351019786
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768760424104,697.833,882.76,1.0,3,,13.201939809531853,-24.879020884938754
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768764426104,704.025,877.565,1.0,3,,13.670190117762063,-24.474729042045432
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768772447104,708.28,883.156,1.0,3,,14.04386249149139,-24.88122242521879
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768776387104,704.553,884.165,1.0,3,,13.75011877869928,-24.966566604884832
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768780425104,701.478,885.106,1.0,3,,13.508123205188799,-25.045010816465826
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768784387104,701.432,884.956,1.0,3,,13.503601236609175,-25.033895757696214
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768792412104,702.17,878.694,1.0,3,,13.527732292558296,-24.56393386231526
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768796447104,704.822,878.588,1.0,3,,13.739867037571441,-24.54911632679696
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768800389104,714.721,877.75,1.0,3,,14.52905784388273,-24.460053001554716
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768808556104,711.017,877.725,1.0,3,,14.23188342057324,-24.4682619778924
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768812426104,714.304,878.464,1.0,3,,14.499858918518074,-24.51448888075554
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768816424104,718.259,880.146,1.0,3,,14.827411031013842,-24.629069089596392
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768820528104,721.105,881.133,1.0,3,,15.06200709240603,-24.694644743309134
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768828454104,722.433,885.026,1.0,3,,15.193336357795234,-24.98115477635002
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768832474104,718.411,888.373,1.0,3,,14.89095472435359,-25.242504031754006
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768836409104,720.075,884.777,1.0,3,,15.00208390599258,-24.9694277062255
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768840415104,725.103,886.444,1.0,3,,15.417292870323955,-25.07903776034853
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768848413104,724.64,880.711,1.0,3,,15.343148667309816,-24.652939371265244
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768852435104,721.079,881.517,1.0,3,,15.062312801587053,-24.72333120912294
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768856426104,724.993,884.069,1.0,3,,15.393045889205803,-24.90232054521004
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768860413104,720.622,881.711,1.0,3,,15.026836720508356,-24.73910562239646
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768868448104,718.519,881.883,1.0,3,,14.858960228355405,-24.757948840905062
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768872406104,715.491,882.753,1.0,3,,14.62106090294586,-24.83133261647494
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768876411104,715.002,882.302,1.0,3,,14.579026654875955,-24.799072509773215
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768880413104,715.117,883.5,1.0,3,,14.595501990253211,-24.888192525067332
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768888431104,716.73,878.725,1.0,3,,14.696065942912751,-24.527264368862205
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768892411104,716.853,878.547,1.0,3,,14.70483669242318,-24.513638445389724
8c32926f-4739-4efa-acaf-0163ffcfc87f,aeb92f58-980f-4f9a-89fc-990904e0215b,1652224768896419104,714.78,879.545,1.0,3,,14.544524741287528,-24.59386561769414
