recording id,timestamp [ns],name,type
51617817-d53f-433f-91da-a01bfe9b0899,1659372726178000000,recording.begin,recording
51617817-d53f-433f-91da-a01bfe9b0899,1659373118155000000,pprep.start,cloud
51617817-d53f-433f-91da-a01bfe9b0899,1659373224406000000,pprep.end,cloud
51617817-d53f-433f-91da-a01bfe9b0899,1659373226419000000,pspeech.start,cloud
51617817-d53f-433f-91da-a01bfe9b0899,1659373351457000000,pspeech.end,cloud
51617817-d53f-433f-91da-a01bfe9b0899,1659373483643000000,cprep.start,cloud
51617817-d53f-433f-91da-a01bfe9b0899,1659373599543000000,cprep.end,cloud
51617817-d53f-433f-91da-a01bfe9b0899,1659373601951000000,cspeech.start,cloud
51617817-d53f-433f-91da-a01bfe9b0899,1659373728029000000,cspeech.end,cloud
51617817-d53f-433f-91da-a01bfe9b0899,1659373900505000000,recording.end,recording
