recording id,timestamp [ns],name,type
235803b8-6c08-4ce5-b94e-42e41be791f9,1670602184639000000,recording.begin,recording
235803b8-6c08-4ce5-b94e-42e41be791f9,1670602462948000000,pprep.start,cloud
235803b8-6c08-4ce5-b94e-42e41be791f9,1670602587954000000,pprep.end,cloud
235803b8-6c08-4ce5-b94e-42e41be791f9,1670602588709000000,pspeech.start,cloud
235803b8-6c08-4ce5-b94e-42e41be791f9,1670602711211000000,pspeech.end,cloud
235803b8-6c08-4ce5-b94e-42e41be791f9,1670602828156000000,cprep.start,cloud
235803b8-6c08-4ce5-b94e-42e41be791f9,1670602951584000000,cprep.end,cloud
235803b8-6c08-4ce5-b94e-42e41be791f9,1670602952512000000,cspeech.start,cloud
235803b8-6c08-4ce5-b94e-42e41be791f9,1670603076063000000,cspeech.end,cloud
235803b8-6c08-4ce5-b94e-42e41be791f9,1670603463391000000,recording.end,recording
