recording id,timestamp [ns],name,type
8f0a9ef6-4513-4b7c-9dd3-a2c74b1e33cb,1684940678277000000,recording.begin,recording
8f0a9ef6-4513-4b7c-9dd3-a2c74b1e33cb,1684941267776673150,pprep.start,cloud
8f0a9ef6-4513-4b7c-9dd3-a2c74b1e33cb,1684941384495175325,pprep.end,cloud
8f0a9ef6-4513-4b7c-9dd3-a2c74b1e33cb,1684941389005505365,pspeech.start,cloud
8f0a9ef6-4513-4b7c-9dd3-a2c74b1e33cb,1684941505976258950,pspeech.end,cloud
8f0a9ef6-4513-4b7c-9dd3-a2c74b1e33cb,1684941587846039491,cprep.start,cloud
8f0a9ef6-4513-4b7c-9dd3-a2c74b1e33cb,1684941704766567217,cprep.end,cloud
8f0a9ef6-4513-4b7c-9dd3-a2c74b1e33cb,1684941709464523424,cspeech.start,cloud
8f0a9ef6-4513-4b7c-9dd3-a2c74b1e33cb,1684941826417312242,cspeech.end,cloud
8f0a9ef6-4513-4b7c-9dd3-a2c74b1e33cb,1684942050393000000,recording.end,recording
