recording id,label id,label name
1b60dda2-4c93-4cf6-921d-e501e0a4da13,0f90be2a-3478-489f-bc3c-756bd228a2c0,tsst
1b60dda2-4c93-4cf6-921d-e501e0a4da13,2ec9f257-d967-4a68-a310-962ed7f22521,T1
