recording id,label id,label name
a0978654-3b6b-40bb-9c34-bb48a2b55457,52777816-c06d-427d-83ba-58fa50018c4d,tsst
a0978654-3b6b-40bb-9c34-bb48a2b55457,3547b496-7c23-4349-b741-a3ce2910fb81,child
a0978654-3b6b-40bb-9c34-bb48a2b55457,acae88f0-1198-4f82-a881-890403d88dcb,T1
