recording id,label id,label name
c713d2e4-2dbc-48df-a615-b8c77376a3e0,0f90be2a-3478-489f-bc3c-756bd228a2c0,tsst
c713d2e4-2dbc-48df-a615-b8c77376a3e0,2ec9f257-d967-4a68-a310-962ed7f22521,T1
