recording id,timestamp [ns],name,type
8b12dc10-e10a-45a7-a163-7a6494687591,1687380800467000000,recording.begin,recording
8b12dc10-e10a-45a7-a163-7a6494687591,1687380947061356273,gaze.corrected,cloud
8b12dc10-e10a-45a7-a163-7a6494687591,1687381169252887514,pprep.start,cloud
8b12dc10-e10a-45a7-a163-7a6494687591,1687381286123790934,pprep.end,cloud
8b12dc10-e10a-45a7-a163-7a6494687591,1687381290889225895,pspeech.start,cloud
8b12dc10-e10a-45a7-a163-7a6494687591,1687381407882866147,pspeech.end,cloud
8b12dc10-e10a-45a7-a163-7a6494687591,1687381521252898585,cprep.start,cloud
8b12dc10-e10a-45a7-a163-7a6494687591,1687381637942486847,cprep.end,cloud
8b12dc10-e10a-45a7-a163-7a6494687591,1687381643674367652,cspeech.start,cloud
8b12dc10-e10a-45a7-a163-7a6494687591,1687381760733137114,cspeech.end,cloud
8b12dc10-e10a-45a7-a163-7a6494687591,1687381955761000000,recording.end,recording
