section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,1,1682954494011837705,1682954494083589705,72,331.2180653335911,24.763510403440538,4797.291127508478,7566.686797101378
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,2,1682954494331589705,1682954494363586705,32,53.958016601135995,4.091835668369275,1849.5265733721517,2346.2422966084678
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,3,1682954494583604705,1682954494623568705,40,80.3065430479487,6.06569062339385,2078.757799896934,2836.2713269010032
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,4,1682954494915549705,1682954494947622705,32,71.95908652042809,5.3260531232910635,2193.0765654476113,2898.018067848694
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,5,1682954495415603705,1682954495483592705,68,243.2730829123082,17.97227617160937,3593.376696714448,5485.793447141017
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,6,1682954495591607705,1682954495671585705,80,313.3202903049315,23.26323081345271,4026.086635399338,5688.837988314125
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,7,1682954495911599705,1682954495975609705,64,390.5310888596553,29.029936570411532,6367.6245556035665,11025.636984898132
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,8,1682954496135642705,1682954496175602705,40,102.33562909760212,7.571683942805555,2804.9326009314354,3925.473344214306
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,9,1682954496595611705,1682954496699621705,104,291.29291496564,21.458532990080695,3339.4981752543354,5879.73781468176
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,10,1682954496927602705,1682954497227604705,300,655.326648110511,49.005703040226365,3028.7768676085007,8774.031485541831
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,11,1682954497523563705,1682954497563570705,40,54.19846800237624,4.093236678780365,1393.818686483129,1765.0856750575285
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,12,1682954497807628705,1682954497879586705,72,221.47851047684694,16.92562933735937,3621.960856090894,5642.473875029248
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,13,1682954498355648705,1682954498419687705,64,331.0072734600035,23.943570911155444,5226.915351790351,8514.31403261141
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,14,1682954498587685705,1682954498647585705,60,179.95759164694317,13.132142745990457,3052.127680840442,4685.366993457826
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,15,1682954499135623705,1682954499191588705,56,115.81257945739429,8.348335223999944,2178.5339530768956,3241.225133336613
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,16,1682954499303606705,1682954499331603705,28,43.80476793931654,3.346733937449028,1486.0406240094344,1835.9820224056475
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,17,1682954499543604705,1682954499683540705,140,392.65273451059835,29.818679741779054,3051.379498085742,5083.207385384835
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,18,1682954499875551705,1682954499915617705,40,65.13528195653154,4.92545650561478,1715.5787645224864,2069.767675607605
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,19,1682954500475582705,1682954500519584705,44,123.4911399247201,9.338936348183221,2797.3235435985243,4101.514409986698
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,20,1682954501011596705,1682954501211561705,200,551.1440106490146,41.80693477039755,3140.234407245227,10192.112014426606
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,21,1682954501323569705,1682954501407596705,84,68.3839208324081,5.12300926453629,1635.9637897981472,3196.9059343130593
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,22,1682954501607553705,1682954501639581705,32,38.51068457008057,2.9716615331947636,1329.4732709124812,1632.5389674542807
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,23,1682954502063600705,1682954502087608705,24,26.833898553068256,1.9491083306677521,1098.0431797302347,1198.5885047315462
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,24,1682954502247603705,1682954502287633705,40,77.47725255074072,5.563409038000133,1979.036183696343,2747.302021607469
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,25,1682954502635584705,1682954503103565705,468,671.9352621489837,50.80108752329356,2698.7307693039324,9480.092567194155
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,26,1682954503343547705,1682954503363590705,20,21.115248687637795,1.595147101968085,1068.5269233321987,1176.9494290205473
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,27,1682954503543545705,1682954503595906705,52,125.03371642198819,9.355741325873934,2554.1774049109545,3821.862534943955
e14d7fbb-1e1f-4217-94c5-d54a9dd42955,aaadd9fb-60e4-49eb-bc12-c14816edff34,28,1682954503911570705,1682954504019629705,108,229.02777906017465,17.43795105654123,2999.4980381550354,6085.598606723707
