recording id,label id,label name
d0bb8a1a-0de3-47ad-b487-228e88f7c09e,52777816-c06d-427d-83ba-58fa50018c4d,tsst
d0bb8a1a-0de3-47ad-b487-228e88f7c09e,3547b496-7c23-4349-b741-a3ce2910fb81,child
d0bb8a1a-0de3-47ad-b487-228e88f7c09e,acae88f0-1198-4f82-a881-890403d88dcb,T1
