section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,1,1700585985027512370,1700585985047470370,20,20.522723000216704,1.537485444255883,1075.563163659673,1220.2421255994689
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,2,1700585985111518370,1700585985147478370,36,50.28338885952903,3.75005856649386,1373.4353537234474,1697.3387282364376
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,3,1700585986083420370,1700585986211449370,128,432.5035212670441,32.61389990424845,3526.4996689649684,5880.64932257812
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,4,1700585986343598370,1700585986371427370,28,29.278682260670607,2.181081267734789,1197.199856124971,1353.0986582995483
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,5,1700585986891378370,1700585986975508370,84,362.61207568978733,27.102766446515677,4348.381283341894,6266.98566090558
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,6,1700585987424675370,1700585987452646370,28,28.414984020450493,2.139648176020215,1252.9514411214896,1484.3406074521445
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,7,1700585987713132370,1700585987736671370,24,27.440798447918183,2.0595901791616655,1134.0110601566446,1229.5214724658504
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,8,1700585988157713370,1700585988197704370,40,84.23164409361256,6.2883896196041515,2197.9066904142483,3029.087602326419
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,9,1700585989882475370,1700585990514427370,632,769.274832565013,57.99175065558997,2432.7321126354254,9440.44735360527
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,10,1700585990594430370,1700585990738830370,144,166.32351180627373,12.553572859597935,1208.1829110170459,2407.664196864763
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,11,1700585990822737370,1700585990922757370,100,56.85926977913503,4.254193870166639,1611.2587731642266,3311.9813272528904
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,12,1700585991234827370,1700585991302774370,68,211.39776046543557,15.826411609205882,3285.260297395243,5366.6816405765485
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,13,1700585991602751370,1700585991638777370,36,55.05435280242022,4.111542245832122,1641.9758670459253,2051.4298747471285
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,14,1700585992894873370,1700585992994911370,100,366.5406242691255,27.177332725814786,3623.5357501441313,6715.14078441782
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,15,1700585993562782370,1700585993674766370,112,401.87616674178264,30.003472118288677,3699.3999584203066,6129.9891946906855
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,16,1700585993858807370,1700585994047338370,189,326.29822119001784,24.49794154803281,2636.379800558147,5898.73262445691
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,17,1700585994210785370,1700585994234901370,24,32.897282730425225,2.4230098638700532,1430.283807935492,1739.5139234281799
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,18,1700585994519488370,1700585994554787370,35,43.41848290690659,3.247621055600467,1304.6688481606493,1536.739110793517
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,19,1700585994790808370,1700585994862826370,72,150.24701252746684,11.38927140929499,2249.7145796997947,2913.145133183723
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,20,1700585994962823370,1700585994994757370,32,52.337139803981664,3.928618593899492,1525.7616610430211,2028.3749875260332
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,21,1700585995346867370,1700585995402771370,56,80.27728841648585,5.884346040858607,1577.0760799944474,2245.2494477350197
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,22,1700585995818780370,1700585995847637370,29,34.53401024321976,2.4082854781086254,1246.6639923913447,1699.222905542849
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,23,1700585996066778370,1700585996146794370,80,289.1276735413994,20.277951627670436,3722.82785474127,6241.395922584138
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,24,1700585996402756370,1700585996502793370,100,105.57202996430016,7.376988982362321,1946.4337763290853,4905.71588907093
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,25,1700585996566766370,1700585996606772370,40,51.367077282921315,3.857130736408427,1396.3857913857512,1584.5280484574484
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,26,1700585996706813370,1700585996834780370,128,239.73931135452275,17.38389460039957,2432.5551265755703,5580.534407587849
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,27,1700585997082803370,1700585997162797370,80,285.19223572823546,21.420857757032245,3474.777537412663,5137.702460910494
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,28,1700585997275007370,1700585997322760370,48,74.0466160038323,5.432447139877901,1660.5009490830423,2436.6364735769307
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,29,1700585997435022370,1700585997483150370,48,105.64838992277194,7.027177165809997,2417.616382008176,3191.48002306384
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,30,1700585997602780370,1700585997678781370,76,49.580920898052675,3.340890956172621,1084.4090021921406,2115.0609260541046
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,31,1700585997930811370,1700585998734912370,804,383.6570569523283,29.445932178252473,2097.258560557969,5861.08245060912
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,32,1700585998834788370,1700585998862824370,28,26.26527185889099,1.9697312658430717,1085.278817150809,1263.4076286372826
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,33,1700585999298776370,1700585999378791370,80,382.73751125838896,28.268983993881243,5104.075956068883,7856.031223079446
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,34,1700585999502807370,1700585999526802370,24,43.43315141361997,3.2337194556124325,1885.148180704385,2266.7605471754846
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,35,1700586000280012370,1700586000411647370,132,310.46635897524953,23.268958742808685,6310.196293474523,14143.129277278877
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,36,1700586000767666370,1700586000847674370,80,360.13490763828537,27.152485669694375,4950.230425143438,8333.944948958084
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,37,1700586001435814370,1700586001763663370,328,480.07594792837295,36.178983862083655,2722.962518056777,5458.958912356846
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,38,1700586001883710370,1700586001919717370,36,53.778552391008866,4.009105175768119,1786.6880635114794,2266.2837562660793
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,39,1700586002079817370,1700586002120033370,40,56.03789491638442,4.174295422937173,1497.171705224122,1845.1576215637212
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,40,1700586004071668370,1700586004091717370,20,24.222725994523174,1.8264281662707824,1220.2222671794314,1351.6632586060664
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,41,1700586004595687370,1700586004687797370,92,303.42137453360573,22.82587602530562,3521.881501824016,4698.854236011578
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,42,1700586005439757370,1700586005463702370,24,33.59180384093485,2.5150015188622077,1430.7259021886362,1739.1329876186226
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,43,1700586006720673370,1700586006776667370,56,100.93224978826922,7.584651407747604,1887.1308243940018,2835.9337100176467
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,44,1700586007240656370,1700586007300738370,60,120.57535383047993,9.054679197819485,2078.3405265514452,2944.4894907498347
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,45,1700586007488644370,1700586007532764370,44,60.70246911533211,4.544785380184933,1668.3127338886877,2256.246844733682
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,46,1700586009052779370,1700586009496672370,444,545.6562602371615,40.967943610414885,2915.864874475497,10440.797331099233
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,47,1700586009932653370,1700586010044692370,112,559.43030529582,42.11648347860459,4934.8503825928965,7572.066167668058
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,48,1700586010152660370,1700586010480739370,328,226.73343202244985,16.997083207629398,1297.4316911074427,4117.024694139858
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,49,1700586011827317370,1700586012029692370,202,557.4976792376023,41.479890565115426,3330.7748044210553,8514.852587398484
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,50,1700586012145900370,1700586012166464370,21,23.943351488681078,1.8142911238340202,1286.7128661408922,1395.5548515085427
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,51,1700586013442413370,1700586013566436370,124,478.46484204381625,35.16723907484429,3970.03846048066,5650.620060480052
c6585cdc-f2b6-41ba-b635-b3660240629c,f31086fe-826b-494d-9116-4c3363e153fc,52,1700586013894435370,1700586014566420370,672,461.3239512271675,34.406050912445664,2164.2491298185023,8238.82423982879
