recording id,label id,label name
bfb78694-92f8-4cca-8762-f91267ae91ec,52777816-c06d-427d-83ba-58fa50018c4d,tsst
bfb78694-92f8-4cca-8762-f91267ae91ec,cbf2357b-9fa0-443d-bf8a-accb09dcd333,parent
bfb78694-92f8-4cca-8762-f91267ae91ec,acae88f0-1198-4f82-a881-890403d88dcb,T1
