section id,recording id,timestamp [ns]
31928cd6-cc83-4b3e-87a1-3b55d002fecc,08752160-b019-4728-ab31-e9bbfdcaf70d,1701202821131000000
31928cd6-cc83-4b3e-87a1-3b55d002fecc,08752160-b019-4728-ab31-e9bbfdcaf70d,1701202821181000000
31928cd6-cc83-4b3e-87a1-3b55d002fecc,08752160-b019-4728-ab31-e9bbfdcaf70d,1701202821231000000
31928cd6-cc83-4b3e-87a1-3b55d002fecc,08752160-b019-4728-ab31-e9bbfdcaf70d,1701202821281000000
31928cd6-cc83-4b3e-87a1-3b55d002fecc,08752160-b019-4728-ab31-e9bbfdcaf70d,1701202821331000000
31928cd6-cc83-4b3e-87a1-3b55d002fecc,08752160-b019-4728-ab31-e9bbfdcaf70d,1701202821381000000
31928cd6-cc83-4b3e-87a1-3b55d002fecc,08752160-b019-4728-ab31-e9bbfdcaf70d,1701202821431000000
31928cd6-cc83-4b3e-87a1-3b55d002fecc,08752160-b019-4728-ab31-e9bbfdcaf70d,1701202821481000000
31928cd6-cc83-4b3e-87a1-3b55d002fecc,08752160-b019-4728-ab31-e9bbfdcaf70d,1701202821531000000
31928cd6-cc83-4b3e-87a1-3b55d002fecc,08752160-b019-4728-ab31-e9bbfdcaf70d,1701202821559733333
31928cd6-cc83-4b3e-87a1-3b55d002fecc,08752160-b019-4728-ab31-e9bbfdcaf70d,1701202822295066666
31928cd6-cc83-4b3e-87a1-3b55d002fecc,08752160-b019-4728-ab31-e9bbfdcaf70d,1701202822322133333
31928cd6-cc83-4b3e-87a1-3b55d002fecc,08752160-b019-4728-ab31-e9bbfdcaf70d,1701202822350800000
31928cd6-cc83-4b3e-87a1-3b55d002fecc,08752160-b019-4728-ab31-e9bbfdcaf70d,1701202822389500000
31928cd6-cc83-4b3e-87a1-3b55d002fecc,08752160-b019-4728-ab31-e9bbfdcaf70d,1701202822428555555
31928cd6-cc83-4b3e-87a1-3b55d002fecc,08752160-b019-4728-ab31-e9bbfdcaf70d,1701202822459877777
31928cd6-cc83-4b3e-87a1-3b55d002fecc,08752160-b019-4728-ab31-e9bbfdcaf70d,1701202822494288888
31928cd6-cc83-4b3e-87a1-3b55d002fecc,08752160-b019-4728-ab31-e9bbfdcaf70d,1701202822523844444
31928cd6-cc83-4b3e-87a1-3b55d002fecc,08752160-b019-4728-ab31-e9bbfdcaf70d,1701202822562866666
31928cd6-cc83-4b3e-87a1-3b55d002fecc,08752160-b019-4728-ab31-e9bbfdcaf70d,1701202822595300000
31928cd6-cc83-4b3e-87a1-3b55d002fecc,08752160-b019-4728-ab31-e9bbfdcaf70d,1701202822619611111
31928cd6-cc83-4b3e-87a1-3b55d002fecc,08752160-b019-4728-ab31-e9bbfdcaf70d,1701202822652522222
31928cd6-cc83-4b3e-87a1-3b55d002fecc,08752160-b019-4728-ab31-e9bbfdcaf70d,1701202822689566666
