recording id,timestamp [ns],name,type
8544ea77-6939-448c-8d0f-30bfc0eb1428,1666970438109000000,recording.begin,recording
8544ea77-6939-448c-8d0f-30bfc0eb1428,1666970703599000000,pprep.start,cloud
8544ea77-6939-448c-8d0f-30bfc0eb1428,1666970843652000000,pprep.end,cloud
8544ea77-6939-448c-8d0f-30bfc0eb1428,1666970845756000000,pspeech.start,cloud
8544ea77-6939-448c-8d0f-30bfc0eb1428,1666970978975000000,pspeech.end,cloud
8544ea77-6939-448c-8d0f-30bfc0eb1428,1666971071679000000,cprep.start,cloud
8544ea77-6939-448c-8d0f-30bfc0eb1428,1666971195982000000,cprep.end,cloud
8544ea77-6939-448c-8d0f-30bfc0eb1428,1666971198279000000,cspeech.start,cloud
8544ea77-6939-448c-8d0f-30bfc0eb1428,1666971329573000000,cspeech.end,cloud
8544ea77-6939-448c-8d0f-30bfc0eb1428,1666971454091000000,recording.end,recording
