recording id,timestamp [ns],name,type
f4e02ce2-0dc8-4910-aaa0-86e97a141e62,1682701000182000000,recording.begin,recording
f4e02ce2-0dc8-4910-aaa0-86e97a141e62,1682701143226787000,gaze.corrected,cloud
f4e02ce2-0dc8-4910-aaa0-86e97a141e62,1682701239179231000,pprep.start,cloud
f4e02ce2-0dc8-4910-aaa0-86e97a141e62,1682701355399081000,pprep.end,cloud
f4e02ce2-0dc8-4910-aaa0-86e97a141e62,1682701359887392000,pspeech.start,cloud
f4e02ce2-0dc8-4910-aaa0-86e97a141e62,1682701476648368000,pspeech.end,cloud
f4e02ce2-0dc8-4910-aaa0-86e97a141e62,1682701605867526000,cprep.start,cloud
f4e02ce2-0dc8-4910-aaa0-86e97a141e62,1682701722336808000,cprep.end,cloud
f4e02ce2-0dc8-4910-aaa0-86e97a141e62,1682701727501838000,cspeech.start,cloud
f4e02ce2-0dc8-4910-aaa0-86e97a141e62,1682701844176257000,cspeech.end,cloud
f4e02ce2-0dc8-4910-aaa0-86e97a141e62,1682702042304000000,recording.end,recording
