recording id,label id,label name
b7f80610-56ba-4323-9f53-83ae46ab2280,52777816-c06d-427d-83ba-58fa50018c4d,tsst
b7f80610-56ba-4323-9f53-83ae46ab2280,3547b496-7c23-4349-b741-a3ce2910fb81,child
b7f80610-56ba-4323-9f53-83ae46ab2280,acae88f0-1198-4f82-a881-890403d88dcb,T1
