recording id,timestamp [ns],name,type
78fd2596-67cc-47b7-ab94-2ec6d2551adb,1659372729808000000,recording.begin,recording
78fd2596-67cc-47b7-ab94-2ec6d2551adb,1659373121543000000,pprep.start,cloud
78fd2596-67cc-47b7-ab94-2ec6d2551adb,1659373227794000000,pprep.end,cloud
78fd2596-67cc-47b7-ab94-2ec6d2551adb,1659373229807000000,pspeech.start,cloud
78fd2596-67cc-47b7-ab94-2ec6d2551adb,1659373354845000000,pspeech.end,cloud
78fd2596-67cc-47b7-ab94-2ec6d2551adb,1659373487031000000,cprep.start,cloud
78fd2596-67cc-47b7-ab94-2ec6d2551adb,1659373602931000000,cprep.end,cloud
78fd2596-67cc-47b7-ab94-2ec6d2551adb,1659373605339000000,cspeech.start,cloud
78fd2596-67cc-47b7-ab94-2ec6d2551adb,1659373731417000000,cspeech.end,cloud
78fd2596-67cc-47b7-ab94-2ec6d2551adb,1659373924110000000,recording.end,recording
