recording id,timestamp [ns],name,type
b8b63651-8d55-4472-b0a2-0978487b2614,1647530958168000000,recording.begin,recording
b8b63651-8d55-4472-b0a2-0978487b2614,1647531483739000000,pprep.start,cloud
b8b63651-8d55-4472-b0a2-0978487b2614,1647531589142000000,pprep.end,cloud
b8b63651-8d55-4472-b0a2-0978487b2614,1647531590148000000,pspeech.start,cloud
b8b63651-8d55-4472-b0a2-0978487b2614,1647531717141000000,pspeech.end,cloud
b8b63651-8d55-4472-b0a2-0978487b2614,1647531841748000000,cprep.start,cloud
b8b63651-8d55-4472-b0a2-0978487b2614,1647531963670000000,cprep.end,cloud
b8b63651-8d55-4472-b0a2-0978487b2614,1647531966474000000,cspeech.start,cloud
b8b63651-8d55-4472-b0a2-0978487b2614,1647532093872000000,cspeech.end,cloud
b8b63651-8d55-4472-b0a2-0978487b2614,1647532296195000000,recording.end,recording
