recording id,label id,label name
eafa93a9-b851-4c9e-adb8-86d60d7c9c89,52777816-c06d-427d-83ba-58fa50018c4d,tsst
eafa93a9-b851-4c9e-adb8-86d60d7c9c89,cbf2357b-9fa0-443d-bf8a-accb09dcd333,parent
eafa93a9-b851-4c9e-adb8-86d60d7c9c89,acae88f0-1198-4f82-a881-890403d88dcb,T1
