recording id,label id,label name
5dcf0436-d2a5-4148-81ac-11946ded18bd,52777816-c06d-427d-83ba-58fa50018c4d,tsst
5dcf0436-d2a5-4148-81ac-11946ded18bd,3547b496-7c23-4349-b741-a3ce2910fb81,child
5dcf0436-d2a5-4148-81ac-11946ded18bd,acae88f0-1198-4f82-a881-890403d88dcb,T1
