recording id,timestamp [ns],name,type
9657ed29-33c7-48fd-8d5f-13696eb65933,1685634481392000000,recording.begin,recording
9657ed29-33c7-48fd-8d5f-13696eb65933,1685634543767134000,gaze.corrected,cloud
9657ed29-33c7-48fd-8d5f-13696eb65933,1685634721289144000,pprep.start,cloud
9657ed29-33c7-48fd-8d5f-13696eb65933,1685634837766375000,pprep.end,cloud
9657ed29-33c7-48fd-8d5f-13696eb65933,1685634843045228000,pspeech.start,cloud
9657ed29-33c7-48fd-8d5f-13696eb65933,1685634959666985000,pspeech.end,cloud
9657ed29-33c7-48fd-8d5f-13696eb65933,1685635080894300000,cprep.start,cloud
9657ed29-33c7-48fd-8d5f-13696eb65933,1685635197473890000,cprep.end,cloud
9657ed29-33c7-48fd-8d5f-13696eb65933,1685635201819261000,cspeech.start,cloud
9657ed29-33c7-48fd-8d5f-13696eb65933,1685635318768279000,cspeech.end,cloud
9657ed29-33c7-48fd-8d5f-13696eb65933,1685635447382000000,recording.end,recording
