recording id,timestamp [ns],name,type
e35a59d4-f74e-4f7b-bf6c-2c3806e5b70b,1646328722607000000,recording.begin,recording
e35a59d4-f74e-4f7b-bf6c-2c3806e5b70b,1646329387015489000,pprep.start,cloud
e35a59d4-f74e-4f7b-bf6c-2c3806e5b70b,1646329512575932000,pprep.end,cloud
e35a59d4-f74e-4f7b-bf6c-2c3806e5b70b,1646329514410173000,pspeech.start,cloud
e35a59d4-f74e-4f7b-bf6c-2c3806e5b70b,1646329640448004000,pspeech.end,cloud
e35a59d4-f74e-4f7b-bf6c-2c3806e5b70b,1646329814193028000,cprep.start,cloud
e35a59d4-f74e-4f7b-bf6c-2c3806e5b70b,1646329939407946000,cprep.end,cloud
e35a59d4-f74e-4f7b-bf6c-2c3806e5b70b,1646329942064337000,cspeech.start,cloud
e35a59d4-f74e-4f7b-bf6c-2c3806e5b70b,1646330065706980000,cspeech.end,cloud
e35a59d4-f74e-4f7b-bf6c-2c3806e5b70b,1646330286713000000,recording.end,recording
