recording id,timestamp [ns],name,type
062174c2-2ca1-41da-ae54-32bf0000f5ce,1702505226366000000,recording.begin,recording
062174c2-2ca1-41da-ae54-32bf0000f5ce,1702505308724799000,gaze.corrected,cloud
062174c2-2ca1-41da-ae54-32bf0000f5ce,1702505379392667000,pprep.start,cloud
062174c2-2ca1-41da-ae54-32bf0000f5ce,1702505495776426000,pprep.end,cloud
062174c2-2ca1-41da-ae54-32bf0000f5ce,1702505501882475000,pspeech.start,cloud
062174c2-2ca1-41da-ae54-32bf0000f5ce,1702505618949452000,pspeech.end,cloud
062174c2-2ca1-41da-ae54-32bf0000f5ce,1702505696478090000,cprep.start,cloud
062174c2-2ca1-41da-ae54-32bf0000f5ce,1702505813241633000,cprep.end,cloud
062174c2-2ca1-41da-ae54-32bf0000f5ce,1702505818632222000,cspeech.start,cloud
062174c2-2ca1-41da-ae54-32bf0000f5ce,1702505935564102000,cspeech.end,cloud
062174c2-2ca1-41da-ae54-32bf0000f5ce,1702506047453000000,recording.end,recording
