blink id,start timestamp [ns],end timestamp [ns],duration [ms]
1,1650047924398288346,1650047924554322346,156
2,1650047924558412346,1650047924854320346,295
3,1650047933022287346,1650047933130303346,108
4,1650047937310262346,1650047937730320346,420
5,1650047939266320346,1650047939918268346,651
6,1650047940850407346,1650047941098383346,247
7,1650047941550288346,1650047941846307346,296
8,1650047943438304346,1650047943738340346,300
9,1650047950026299346,1650047950322302346,296
10,1650047950382435346,1650047950662295346,279
11,1650047955490278346,1650047955714324346,224
12,1650047957910308346,1650047958122381346,212
13,1650047960842296346,1650047961126339346,284
14,1650047964358368346,1650047964574284346,215
15,1650047974602302346,1650047974854348346,252
16,1650047975494283346,1650047975894285346,400
17,1650047977782310346,1650047978002295346,219
18,1650047982714282346,1650047982966321346,252
19,1650047986910315346,1650047987174263346,263
20,1650047993722280346,1650047994062296346,340
21,1650047996822332346,1650047997046306346,223
22,1650047997054287346,1650047997430282346,375
23,1650047998286390346,1650047998554333346,267
24,1650048004142288346,1650048004386280346,243
25,1650048010198568346,1650048010374295346,175
26,1650048011094362346,1650048011362281346,267
27,1650048011842305346,1650048012278413346,436
28,1650048012706286346,1650048013170339346,464
29,1650048016134363346,1650048016402300346,267
30,1650048017062309346,1650048017302288346,239
31,1650048018506344346,1650048018646317346,139
32,1650048020838410346,1650048021158357346,319
33,1650048021162290346,1650048021354358346,192
34,1650048026266361346,1650048026486281346,219
35,1650048027662321346,1650048027862359346,200
36,1650048037770286346,1650048038014271346,243
37,1650048038670270346,1650048038962284346,292
38,1650048040370294346,1650048040790370346,420
39,1650048043478305346,1650048043670300346,191
40,1650048044378328346,1650048044586371346,208
41,1650048053766325346,1650048054038414346,272
42,1650048069170336346,1650048069546274346,375
43,1650048078190304346,1650048078402268346,211
44,1650048083826277346,1650048084150308346,324
45,1650048085918308346,1650048086138441346,220
46,1650048087346297346,1650048087622323346,276
47,1650048088362293346,1650048088578935346,216
48,1650048090790360346,1650048091082290346,291
49,1650048097578371346,1650048097798332346,219
50,1650048102902278346,1650048103202292346,300
51,1650048109790305346,1650048110026310346,236
52,1650048118194326346,1650048118450342346,256
53,1650048119110291346,1650048119418271346,307
54,1650048122918351346,1650048123126334346,207
55,1650048130322368346,1650048130442355346,119
56,1650048131174310346,1650048131498383346,324
57,1650048131518395346,1650048131674328346,155
58,1650048132318359346,1650048132670326346,351
59,1650048137354279346,1650048137590299346,236
60,1650048145142288346,1650048145370291346,228
61,1650048156978345346,1650048157178352346,200
62,1650048169274316346,1650048169442312346,167
63,1650048171166338346,1650048171410278346,243
64,1650048171970288346,1650048172338875346,368
65,1650048175150315346,1650048175510282346,359
66,1650048175726318346,1650048175962277346,235
67,1650048177266278346,1650048177378406346,112
68,1650048178062289346,1650048178390280346,327
69,1650048179434348346,1650048179590318346,155
70,1650048180962338346,1650048181226274346,263
71,1650048183390305346,1650048183838448346,448
72,1650048184266292346,1650048184738576346,472
73,1650048186882299346,1650048187054930346,172
74,1650048192010277346,1650048192214325346,204
75,1650048201986279346,1650048202210352346,224
76,1650048213014388346,1650048213346258346,331
77,1650048217490352346,1650048218010309346,519
78,1650048220766275346,1650048221058303346,292
79,1650048222286331346,1650048222642312346,355
80,1650048227470504346,1650048227678516346,208
81,1650048229662307346,1650048229906291346,243
82,1650048235462327346,1650048235818332346,356
83,1650048238102434346,1650048238322281346,219
84,1650048244230261346,1650048244450282346,220
85,1650048246198286346,1650048246466300346,268
86,1650048246998312346,1650048247510418346,512
87,1650048248306289346,1650048248566372346,260
88,1650048249604135346,1650048249794296346,190
89,1650048250694267346,1650048250958407346,264
90,1650048251546346346,1650048251790294346,243
91,1650048257006290346,1650048257270342346,264
92,1650048273522326346,1650048273842333346,320
93,1650048275222363346,1650048275366326346,143
94,1650048276058309346,1650048276302311346,244
95,1650048279242313346,1650048279726312346,483
96,1650048279858409346,1650048280518336346,659
97,1650048280758699346,1650048281175068346,416
98,1650048288762335346,1650048288890286346,127
99,1650048289210277346,1650048289518359346,308
100,1650048289526266346,1650048289830279346,304
101,1650048290350335346,1650048290950296346,599
102,1650048293034306346,1650048293270312346,236
103,1650048297414313346,1650048297670379346,256
104,1650048303342293346,1650048303522348346,180
105,1650048303574279346,1650048303798363346,224
106,1650048303846302346,1650048304054323346,208
107,1650048313346272346,1650048313526331346,180
108,1650048316090314346,1650048316378596346,288
109,1650048322826479346,1650048323102361346,275
110,1650048323750309346,1650048324026304346,275
111,1650048331290284346,1650048331558430346,268
112,1650048344334394346,1650048344950293346,615
113,1650048345522330346,1650048345862319346,339
114,1650048349210291346,1650048349382311346,172
115,1650048350370290346,1650048350582391346,212
116,1650048367302297346,1650048367470311346,168
117,1650048386834300346,1650048387106295346,271
118,1650048387734318346,1650048388342286346,607
119,1650048396974309346,1650048397130290346,155
120,1650048398866315346,1650048399342327346,476
121,1650048399918279346,1650048400194291346,276
122,1650048416822315346,1650048417062301346,239
123,1650048422558441346,1650048422746277346,187
124,1650048425550287346,1650048425786286346,235
125,1650048428994277346,1650048429202471346,208
126,1650048443626285346,1650048443846278346,219
127,1650048444538959346,1650048444862327346,323
128,1650048450362261346,1650048450634308346,272
129,1650048451946273346,1650048452230282346,284
130,1650048452738283346,1650048453166285346,428
131,1650048471086386346,1650048471346278346,259
132,1650048475034292346,1650048475282849346,248
133,1650048475862306346,1650048475978328346,116
134,1650048476318353346,1650048476598300346,279
135,1650048476998334346,1650048477250278346,251
136,1650048499710307346,1650048500018297346,307
137,1650048502670350346,1650048502862281346,191
138,1650048515090288346,1650048515470274346,379
139,1650048521750309346,1650048522026296346,275
140,1650048538538465346,1650048538794333346,255
141,1650048541554313346,1650048541766334346,212
142,1650048549098494346,1650048549302326346,203
143,1650048558470322346,1650048558650306346,179
144,1650048574282335346,1650048574586305346,303
145,1650048575006295346,1650048575290309346,284
146,1650048583462347346,1650048583634316346,171
147,1650048585234425346,1650048585394356346,159
148,1650048585398374346,1650048585546302346,147
149,1650048586134336346,1650048586698281346,563
150,1650048598066350346,1650048598322327346,255
151,1650048608390314346,1650048608586338346,196
152,1650048611070295346,1650048611482309346,412
153,1650048614722345346,1650048614974308346,251
154,1650048615834269346,1650048616106284346,272
155,1650048629966302346,1650048630182286346,215
156,1650048631070264346,1650048631430641346,360
157,1650048632342327346,1650048632550335346,208
158,1650048641614304346,1650048641862388346,248
159,1650048641942300346,1650048642158280346,215
160,1650048644598336346,1650048644874330346,275
161,1650048645502277346,1650048645902287346,400
162,1650048645930304346,1650048646266277346,335
163,1650048646646364346,1650048646854279346,207
164,1650048646870284346,1650048647126350346,256
165,1650048648874371346,1650048649106273346,231
166,1650048649242310346,1650048649674290346,431
167,1650048650110291346,1650048650238354346,128
168,1650048650438292346,1650048650722276346,283
169,1650048650846355346,1650048651026428346,180
170,1650048651406339346,1650048651626306346,219
171,1650048655790308346,1650048656030318346,240
172,1650048658066312346,1650048658402300346,335
173,1650048663546461346,1650048663822295346,275
174,1650048664382300346,1650048664822310346,440
175,1650048667206301346,1650048667470298346,263
176,1650048671706334346,1650048671874301346,167
177,1650048674090442346,1650048674394356346,303
178,1650048675534308346,1650048675782279346,247
179,1650048679694423346,1650048679982321346,287
180,1650048680574309346,1650048680994281346,419
181,1650048684134280346,1650048684490351346,356
182,1650048686166277346,1650048686510283346,344
183,1650048687082299346,1650048687278305346,196
184,1650048690802413346,1650048691042270346,239
185,1650048693394295346,1650048693646283346,251
186,1650048696190309346,1650048696378293346,187
187,1650048699350284346,1650048699638385346,288
188,1650048700722283346,1650048700866340346,144
189,1650048701362335346,1650048701610277346,247
190,1650048704226351346,1650048704666269346,439
191,1650048705134341346,1650048705530273346,395
192,1650048708966295346,1650048709226271346,259
193,1650048709906283346,1650048710186297346,280
194,1650048717102464346,1650048717442845346,340
