recording id,timestamp [ns],name,type
c054456a-5182-463b-bcef-29772986e1ca,1652387814775000000,recording.begin,recording
c054456a-5182-463b-bcef-29772986e1ca,1652388183834000000,pprep.start,cloud
c054456a-5182-463b-bcef-29772986e1ca,1652388310199000000,pprep.end,cloud
c054456a-5182-463b-bcef-29772986e1ca,1652388312008000000,pspeech.start,cloud
c054456a-5182-463b-bcef-29772986e1ca,1652388437010000000,pspeech.end,cloud
c054456a-5182-463b-bcef-29772986e1ca,1652388670174000000,cprep.start,cloud
c054456a-5182-463b-bcef-29772986e1ca,1652388797933000000,cprep.end,cloud
c054456a-5182-463b-bcef-29772986e1ca,1652388800172000000,cspeech.start,cloud
c054456a-5182-463b-bcef-29772986e1ca,1652388911692000000,cspeech.end,cloud
c054456a-5182-463b-bcef-29772986e1ca,1652389182507000000,recording.end,recording
