recording id,timestamp [ns],name,type
15431bcf-cea5-42e0-a862-3569d560234c,1667939735713000000,recording.begin,recording
15431bcf-cea5-42e0-a862-3569d560234c,1667940079294000000,pprep.start,cloud
15431bcf-cea5-42e0-a862-3569d560234c,1667940199864000000,pprep.end,cloud
15431bcf-cea5-42e0-a862-3569d560234c,1667940201371000000,pspeech.start,cloud
15431bcf-cea5-42e0-a862-3569d560234c,1667940330561000000,pspeech.end,cloud
15431bcf-cea5-42e0-a862-3569d560234c,1667940410347000000,cprep.start,cloud
15431bcf-cea5-42e0-a862-3569d560234c,1667940533494000000,cprep.end,cloud
15431bcf-cea5-42e0-a862-3569d560234c,1667940535492000000,cspeech.start,cloud
15431bcf-cea5-42e0-a862-3569d560234c,1667940681992000000,cspeech.end,cloud
15431bcf-cea5-42e0-a862-3569d560234c,1667940803150000000,recording.end,recording
