section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
ca6af3ac-aacd-4a13-8ea4-efa154af032a,6d8a9eef-5136-428d-87c8-49809a464c55,1,1697987998672072508,1697987998696060508,24,28.905495123785013,2.1613437282684305,1264.6310969209055,1419.816373230239
ca6af3ac-aacd-4a13-8ea4-efa154af032a,6d8a9eef-5136-428d-87c8-49809a464c55,2,1697988000804223508,1697988000832145508,28,30.829651332675837,2.291360840870298,1318.2715056526088,1491.23316447957
ca6af3ac-aacd-4a13-8ea4-efa154af032a,6d8a9eef-5136-428d-87c8-49809a464c55,3,1697988001712046508,1697988001740257508,28,25.497282567685595,1.8900275163935178,1059.267028095366,1176.947421827905
ca6af3ac-aacd-4a13-8ea4-efa154af032a,6d8a9eef-5136-428d-87c8-49809a464c55,4,1697988002348176508,1697988002368127508,20,23.19414816160175,1.74539654867947,1211.694923856643,1318.4164908112916
ca6af3ac-aacd-4a13-8ea4-efa154af032a,6d8a9eef-5136-428d-87c8-49809a464c55,5,1697988004048359508,1697988004080321508,32,42.39666446142861,3.201402745832156,1531.9628621113018,1814.4966662176034
ca6af3ac-aacd-4a13-8ea4-efa154af032a,6d8a9eef-5136-428d-87c8-49809a464c55,6,1697988005392213508,1697988005420123508,28,47.43397872344815,3.574042964562598,1627.7571348423708,2015.1101793237065
ca6af3ac-aacd-4a13-8ea4-efa154af032a,6d8a9eef-5136-428d-87c8-49809a464c55,7,1697988006112159508,1697988006148262508,36,51.78870318841434,3.9042097049871307,1570.3415571530281,2015.0957738890193
ca6af3ac-aacd-4a13-8ea4-efa154af032a,6d8a9eef-5136-428d-87c8-49809a464c55,8,1697988006476067508,1697988006508236508,32,36.97966721776742,2.785320749423342,1316.8439296924664,1522.6773520253166
ca6af3ac-aacd-4a13-8ea4-efa154af032a,6d8a9eef-5136-428d-87c8-49809a464c55,9,1697988009488478508,1697988009508195508,20,23.403541928681843,1.7482062231993134,1226.5943008031086,1331.4578542354627
ca6af3ac-aacd-4a13-8ea4-efa154af032a,6d8a9eef-5136-428d-87c8-49809a464c55,10,1697988011280249508,1697988011312105508,32,41.67950714548137,3.1136494326265707,1271.2958254404662,1564.1270017597994
