recording id,timestamp [ns],name,type
fe67353a-38c0-49d9-b3d6-58057e6e2c4d,1691696350592000000,recording.begin,recording
fe67353a-38c0-49d9-b3d6-58057e6e2c4d,1691696513528217294,gaze.corrected,cloud
fe67353a-38c0-49d9-b3d6-58057e6e2c4d,1691696891106530208,pprep.start,cloud
fe67353a-38c0-49d9-b3d6-58057e6e2c4d,1691697007775167051,pprep.end,cloud
fe67353a-38c0-49d9-b3d6-58057e6e2c4d,1691697012265163383,pspeech.start,cloud
fe67353a-38c0-49d9-b3d6-58057e6e2c4d,1691697129367591410,pspeech.end,cloud
fe67353a-38c0-49d9-b3d6-58057e6e2c4d,1691697211914126159,cprep.start,cloud
fe67353a-38c0-49d9-b3d6-58057e6e2c4d,1691697328895022169,cprep.end,cloud
fe67353a-38c0-49d9-b3d6-58057e6e2c4d,1691697332998827452,cspeech.start,cloud
fe67353a-38c0-49d9-b3d6-58057e6e2c4d,1691697449901576195,cspeech.end,cloud
fe67353a-38c0-49d9-b3d6-58057e6e2c4d,1691697654072000000,recording.end,recording
